source	target	__relationship_score	__directed	__edge_source	__reverse_directed	interaction
ELK1	GRB10	0.0	false	INDRA	false	interacts with
ELK1	CBL	0.0	true	INDRA	false	interacts with
ELK1	SIPA1	0.6931471805599453	true	INDRA	false	interacts with
ELK1	PTPN1	0.0	true	INDRA	false	interacts with
ELK1	MYC	0.0	false	INDRA	true	interacts with
ELK1	TAGLN	0.0	true	INDRA + NCI-PID	false	interacts with
ELK1	CRKL	1.3862943611198906	true	INDRA	false	interacts with
ELK1	EPAS1	2.5649493574615367	false	INDRA	false	interacts with
ELK1	CITED2	0.6931471805599453	false	INDRA + NCI-PID	true	interacts with
ELK1	CREBBP	2.6390573296152584	false	INDRA	true	interacts with
ELK1	SP1	2.1972245773362196	false	INDRA	true	interacts with
ELK1	EP300	3.5553480614894135	true	INDRA	false	interacts with
ELK1	SERPINE1	2.5649493574615367	true	INDRA	false	interacts with
ELK1	HIF1AN	0.0	true	INDRA	false	interacts with
ELK1	MAP2K3	0.0	false	INDRA	false	interacts with
ELK1	MAP2K6	1.0986122886681098	true	INDRA	true	interacts with
ELK1	RIT1	1.791759469228055	true	INDRA	false	interacts with
ELK1	MAPKAPK2	1.3862943611198906	true	INDRA	true	interacts with
ELK1	RPS6KA1	1.791759469228055	true	INDRA	true	interacts with
FOS	MAPK7	2.6390573296152584	false	INDRA	true	interacts with
FOS	STAT1	3.2188758248682006	true	INDRA	true	interacts with
FOS	RALA	0.6931471805599453	false	INDRA	true	interacts with
FOS	RPS6KA3	2.1972245773362196	false	INDRA	true	interacts with
FOS	STAT3	3.6888794541139363	true	INDRA	true	interacts with
FOS	PRKCZ	0.0	true	INDRA	false	interacts with
FOS	EGR1	2.0794415416798357	true	INDRA	true	interacts with
FOS	RPS6	1.0986122886681098	true	INDRA	false	interacts with
FOS	choline	0.6931471805599453	false	INDRA	true	interacts with
FOS	MEF2C	1.3862943611198906	true	INDRA	false	interacts with
FOS	SRF	4.07753744390572	true	INDRA + NCI-PID	true	interacts with
FOS	EDN1	3.713572066704308	true	INDRA + NCI-PID	true	interacts with
FOS	PRKCE	0.6931471805599453	true	INDRA	false	interacts with
FOS	PRKCQ	0.6931471805599453	false	INDRA	true	interacts with
FOS	1D-myo-inositol 1,4,5-trisphosphate	0.6931471805599453	false	INDRA	true	interacts with
FOS	JAK2	0.0	true	INDRA	false	interacts with
FOS	MMP1	3.258096538021482	true	INDRA + NCI-PID	true	interacts with
FOS	EDN3	0.6931471805599453	true	INDRA	false	interacts with
FOS	HRAS	2.3978952727983707	false	INDRA	true	interacts with
FOS	CD247	0.0	true	INDRA	false	interacts with
FOS	CD3D	0.6931471805599453	true	INDRA	false	interacts with
FOS	CD3E	0.0	true	INDRA	false	interacts with
FOS	CD3G	0.0	true	INDRA	false	interacts with
FOS	IL2RA	1.3862943611198906	false	INDRA	true	interacts with
FOS	IL2	4.07753744390572	true	INDRA + NCI-PID	true	interacts with
FOS	TRAC	0.0	true	INDRA	false	interacts with
FOS	TRBC1	0.0	true	INDRA	false	interacts with
FOS	NFATC1	4.343805421853684	true	INDRA	true	interacts with
FOS	NFATC2	2.3978952727983707	true	INDRA	false	interacts with
FOS	NFATC3	0.0	false	INDRA	false	interacts with
FOS	TNF	4.68213122712422	true	INDRA	true	interacts with
FOS	EGR4	0.0	false	INDRA	true	interacts with
FOS	FOSL1	3.6375861597263857	true	INDRA + NCI-PID	true	interacts with
FOS	JUNB	3.8918202981106265	false	INDRA	true	interacts with
FOS	FASLG	2.3978952727983707	true	INDRA	true	interacts with
FOS	IFNG	2.833213344056216	true	INDRA + NCI-PID	true	interacts with
FOS	PRKACA	2.0794415416798357	true	INDRA	false	interacts with
FOS	CREM	2.1972245773362196	false	INDRA	true	interacts with
FOS	POU2F1	0.0	false	INDRA	true	interacts with
FOS	tacrolimus (anhydrous)	0.0	false	INDRA	true	interacts with
FOS	CD40LG	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
FOS	CSF2	3.295836866004329	true	INDRA	true	interacts with
FOS	IL3	2.772588722239781	true	INDRA + NCI-PID	true	interacts with
FOS	IL4	3.332204510175204	true	INDRA	true	interacts with
FOS	PTGS2	2.8903717578961645	true	INDRA + NCI-PID	true	interacts with
FOS	ACTA1	0.0	false	INDRA + NCI-PID	true	interacts with
FOS	ROCK2	0.6931471805599453	true	INDRA	false	interacts with
FOS	CDKN1B	1.0986122886681098	false	INDRA	true	interacts with
FOS	PPP1R12A	0.0	false	INDRA	false	interacts with
FOS	PTEN	0.0	true	INDRA	false	interacts with
FOS	PPARG	3.091042453358316	true	INDRA	true	interacts with
FOS	MAF	2.1972245773362196	false	INDRA	false	interacts with
FOS	EGR2	0.6931471805599453	false	INDRA	true	interacts with
FOS	CTLA4	1.791759469228055	false	INDRA	true	interacts with
FOS	CASP3	1.6094379124341003	true	INDRA	false	interacts with
FOS	ITCH	0.6931471805599453	false	INDRA	true	interacts with
FOS	IL5	1.9459101490553132	true	INDRA + NCI-PID	false	interacts with
FOS	ABL1	0.0	false	INDRA	false	interacts with
FOS	TERT	2.0794415416798357	true	INDRA	true	interacts with
FOS	DKC1	1.6094379124341003	false	INDRA	false	interacts with
FOS	ESR1	3.258096538021482	true	INDRA	true	interacts with
FOS	NFKB1	1.0986122886681098	false	INDRA	false	interacts with
FOS	PTGES3	1.3862943611198906	true	INDRA	false	interacts with
FOS	CCND1	2.6390573296152584	false	INDRA + NCI-PID	true	interacts with
FOS	estrogen	4.110873864173311	true	INDRA	true	interacts with
FOS	SMAD3	3.044522437723423	false	INDRA	true	interacts with
FOS	TGFB1	3.5553480614894135	true	INDRA	true	interacts with
FOS	SP1	1.791759469228055	false	INDRA	false	interacts with
FOS	MYC	3.258096538021482	true	INDRA	true	interacts with
FOS	HDAC2	1.791759469228055	false	INDRA	true	interacts with
FOS	MAX	0.6931471805599453	false	INDRA	true	interacts with
FOS	HDAC1	1.9459101490553132	false	INDRA	true	interacts with
FOS	SPP1	1.0986122886681098	true	INDRA	false	interacts with
FOS	CHUK	2.70805020110221	false	INDRA	true	interacts with
FOS	RELA	3.4657359027997265	true	INDRA	false	interacts with
FOS	MMP2	0.6931471805599453	true	INDRA	false	interacts with
FOS	PLAU	2.70805020110221	true	INDRA	true	interacts with
FOS	AR	2.0794415416798357	true	INDRA	true	interacts with
FOS	17beta-hydroxy-5alpha-androstan-3-one	0.6931471805599453	false	INDRA	true	interacts with
FOS	GNRH1	3.367295829986474	true	INDRA	true	interacts with
FOS	PLC	1.3862943611198906	true	INDRA	false	interacts with
FOS	testosterone	2.5649493574615367	true	INDRA	true	interacts with
FOS	IKBKB	1.3862943611198906	false	INDRA	true	interacts with
FOS	MAP3K7	0.0	false	INDRA	false	interacts with
FOS	TRAF6	1.791759469228055	true	INDRA	false	interacts with
FOS	ETS1	1.791759469228055	true	INDRA	true	interacts with
FOS	CSNK2A1	1.0986122886681098	false	INDRA	false	interacts with
FOS	SMAD4	1.6094379124341003	false	INDRA	true	interacts with
FOS	ATF3	2.0794415416798357	false	INDRA	true	interacts with
FOS	CBFB	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	RUNX1	2.1972245773362196	true	INDRA	false	interacts with
FOS	CDKN1A	1.6094379124341003	true	INDRA	true	interacts with
FOS	CEBPB	2.833213344056216	false	INDRA	true	interacts with
FOS	CREBBP	3.1780538303479458	true	INDRA	false	interacts with
FOS	CTBP1	0.6931471805599453	true	INDRA	false	interacts with
FOS	EP300	3.1354942159291497	true	INDRA	false	interacts with
FOS	NCOA1	2.4849066497880004	false	INDRA	false	interacts with
FOS	VDR	1.791759469228055	true	INDRA	true	interacts with
FOS	NCOA2	1.0986122886681098	false	INDRA	false	interacts with
FOS	IFNB1	2.4849066497880004	true	INDRA	true	interacts with
FOS	IRF7	0.0	false	INDRA	true	interacts with
FOS	IL10	2.0794415416798357	true	INDRA	true	interacts with
FOS	TCF3	0.0	false	INDRA	true	interacts with
FOS	RUNX2	2.0794415416798357	false	INDRA	false	interacts with
FOS	NR3C1	3.044522437723423	true	INDRA + NCI-PID	true	interacts with
FOS	MYOD1	0.6931471805599453	true	INDRA	true	interacts with
FOS	SMAD7	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
FOS	BCL2	2.1972245773362196	true	INDRA	true	interacts with
FOS	DDIT3	1.9459101490553132	false	INDRA	false	interacts with
FOS	IL6	3.6109179126442243	true	INDRA	true	interacts with
FOS	JUND	3.970291913552122	true	INDRA	true	interacts with
FOS	NOS2	1.791759469228055	true	INDRA	true	interacts with
FOS	RB1	2.5649493574615367	true	INDRA	false	interacts with
FOS	TH	1.791759469228055	true	INDRA + NCI-PID	false	interacts with
FOS	SOCS3	1.6094379124341003	true	INDRA	false	interacts with
FOS	INS	4.143134726391533	true	INDRA	true	interacts with
FOS	LPA	2.9444389791664403	false	INDRA + NCI-PID	true	interacts with
FOS	FOSB	1.9459101490553132	false	INDRA	false	interacts with
FOS	CCL2	1.3862943611198906	false	INDRA	true	interacts with
FOS	cortisol	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
FOS	CRTC1	0.6931471805599453	false	INDRA + NCI-PID	false	interacts with
FOS	CTNNB1	1.9459101490553132	false	INDRA	false	interacts with
FOS	AGT	4.663439094112067	true	INDRA + NCI-PID	true	interacts with
FOS	BCL2L11	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	CDK1	0.6931471805599453	false	INDRA	true	interacts with
FOS	DMTF1	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
FOS	FABP4	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	FOSL2	2.5649493574615367	true	INDRA + NCI-PID	true	interacts with
FOS	GJA1	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
FOS	MT2A	1.9459101490553132	true	INDRA + NCI-PID	true	interacts with
FOS	NPPA	2.0794415416798357	true	INDRA + NCI-PID	true	interacts with
FOS	NTS	3.58351893845611	true	INDRA + NCI-PID	true	interacts with
FOS	PENK	0.6931471805599453	true	INDRA + NCI-PID	false	interacts with
FOS	TCF7L2	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	TIMP1	2.302585092994046	true	INDRA + NCI-PID	false	interacts with
FOS	TP53	2.0794415416798357	false	INDRA	true	interacts with
FOS	NOTCH1	1.3862943611198906	true	INDRA + NCI-PID	false	interacts with
FOS	HNF1A	1.0986122886681098	true	INDRA	false	interacts with
FOS	RBPJ	1.3862943611198906	false	INDRA	true	interacts with
FOS	IL6ST	1.0986122886681098	true	INDRA	false	interacts with
FOS	PTPN11	0.6931471805599453	true	INDRA	false	interacts with
FOS	TNFSF11	5.8377304471659395	true	INDRA	true	interacts with
FOS	MITF	2.995732273553991	false	INDRA	true	interacts with
FOS	TYK2	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	CEBPD	0.0	false	INDRA	true	interacts with
FOS	LBP	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	LCK	0.6931471805599453	false	INDRA	true	interacts with
FOS	STAT5B	0.0	true	INDRA	false	interacts with
FOS	STAT5A	0.6931471805599453	false	INDRA	true	interacts with
FOS	PDGFB	1.0986122886681098	true	INDRA	false	interacts with
FOS	ACTN4	0.6931471805599453	true	INDRA	false	interacts with
FOS	Src Family Kinases	2.302585092994046	true	INDRA	false	interacts with
FOS	PIN1	2.6390573296152584	true	INDRA	false	interacts with
FOS	EIF2AK2	2.0794415416798357	true	INDRA	false	interacts with
FOS	IL12A	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	IL12B	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	IL12RB1	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	IL12RB2	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	IL18	0.0	false	INDRA	true	interacts with
FOS	CD4	0.6931471805599453	true	INDRA	false	interacts with
FOS	IL1B	3.912023005428146	true	INDRA	true	interacts with
FOS	GADD45B	0.6931471805599453	false	INDRA	true	interacts with
FOS	HLA-DRA	0.0	true	INDRA	false	interacts with
FOS	HLA-DRB1	0.0	true	INDRA	false	interacts with
FOS	B7 family	0.6931471805599453	true	INDRA	false	interacts with
FOS	CD28	1.9459101490553132	true	INDRA	false	interacts with
FOS	IL13	1.6094379124341003	true	INDRA + NCI-PID	true	interacts with
FOS	ABCB1	1.6094379124341003	false	INDRA	true	interacts with
FOS	ARNT	0.0	true	INDRA	false	interacts with
FOS	ADM	1.6094379124341003	true	INDRA	false	interacts with
FOS	EPO	2.6390573296152584	true	INDRA	false	interacts with
FOS	HMOX1	1.791759469228055	true	INDRA	false	interacts with
FOS	VEGFA	2.0794415416798357	true	INDRA	true	interacts with
FOS	FURIN	1.0986122886681098	true	INDRA	false	interacts with
FOS	LEP	4.406719247264253	false	INDRA	true	interacts with
FOS	OSM	1.9459101490553132	false	INDRA	true	interacts with
FOS	NTF3	1.791759469228055	true	INDRA	false	interacts with
FOS	RPS6KA1	2.6390573296152584	false	INDRA	true	interacts with
FOS	TRPV1	1.3862943611198906	false	INDRA	true	interacts with
FOS	TBP	2.0794415416798357	true	INDRA	false	interacts with
FOS	CGA	0.6931471805599453	true	INDRA	false	interacts with
FOS	ICAM1	2.1972245773362196	true	INDRA	true	interacts with
FOS	PRL	2.772588722239781	true	INDRA	true	interacts with
FOS	SMARCC1	0.0	false	INDRA	false	interacts with
FOS	SMARCC2	0.0	false	INDRA	false	interacts with
FOS	SMARCA4	1.9459101490553132	false	INDRA	true	interacts with
FOS	NR4A1	0.6931471805599453	true	INDRA	false	interacts with
FOS	SUMO2	0.6931471805599453	false	INDRA	true	interacts with
FOS	SPI1	0.6931471805599453	false	INDRA	false	interacts with
FOS	SMARCD1	0.6931471805599453	false	INDRA	false	interacts with
FOS	MDM2	0.6931471805599453	false	INDRA	true	interacts with
FOS	KRT17	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	KRT5	0.0	true	INDRA + NCI-PID	false	interacts with
FOS	FOXM1	1.9459101490553132	true	INDRA + NCI-PID	false	interacts with
FOS	CHEK2	0.0	false	INDRA	false	interacts with
FOS	HSPA1A	0.0	false	INDRA	false	interacts with
FOS	TGFA	1.3862943611198906	false	INDRA	true	interacts with
FOS	FOXA1	1.3862943611198906	false	INDRA	true	interacts with
FOS	NCOA3	0.6931471805599453	false	INDRA	false	interacts with
FOS	GCG	4.248495242049359	true	INDRA	true	interacts with
FOS	XBP1	2.302585092994046	false	INDRA	false	interacts with
FOS	E2	0.6931471805599453	false	INDRA	true	interacts with
FOS	CDH1	0.6931471805599453	false	INDRA	false	interacts with
FOS	FGF1	1.9459101490553132	true	INDRA	false	interacts with
FOS	KL	0.6931471805599453	true	INDRA	false	interacts with
FOS	HGF	2.772588722239781	false	INDRA	true	interacts with
FOS	cyclosporin A	2.6390573296152584	false	INDRA	true	interacts with
FOS	3',5'-cyclic AMP	4.110873864173311	true	INDRA	true	interacts with
FOS	NRG1	1.3862943611198906	true	INDRA	false	interacts with
FOS	NF2	2.0794415416798357	false	INDRA	true	interacts with
RPS6KA3	MAPK7	3.1780538303479458	true	INDRA	true	interacts with
RPS6KA3	MEF2C	1.3862943611198906	true	INDRA	false	interacts with
RPS6KA3	STAT3	1.791759469228055	false	INDRA	true	interacts with
RPS6KA3	PLD1	2.0794415416798357	true	INDRA	false	interacts with
RPS6KA3	choline	0.0	false	INDRA	true	interacts with
RPS6KA3	EGR1	0.0	false	INDRA	true	interacts with
RPS6KA3	RPS6	2.4849066497880004	true	INDRA + NCI-PID	false	interacts with
RPS6KA3	SRF	0.0	false	INDRA + NCI-PID	true	interacts with
RPS6KA3	KLK3	1.0986122886681098	false	INDRA + NCI-PID	true	interacts with
RPS6KA3	CASP8	2.302585092994046	false	INDRA	true	interacts with
RPS6KA3	testosterone	0.0	false	INDRA	true	interacts with
RPS6KA3	17beta-hydroxy-5alpha-androstan-3-one	0.0	false	INDRA	true	interacts with
RPS6KA3	Src Family Kinases	2.70805020110221	true	INDRA	false	interacts with
RPS6KA3	PIN1	0.6931471805599453	false	INDRA	true	interacts with
RPS6KA3	EIF2AK2	1.791759469228055	false	INDRA	true	interacts with
RPS6KA3	SLC9A3R1	0.0	false	INDRA	false	interacts with
RPS6KA3	MYC	0.0	false	INDRA	true	interacts with
SRF	RPS6	0.6931471805599453	false	INDRA	true	interacts with
SRF	STAT3	0.6931471805599453	false	INDRA	true	interacts with
SRF	EGR1	3.5263605246161616	true	INDRA	true	interacts with
SRF	MYLPF	0.6931471805599453	true	INDRA	false	interacts with
SRF	DUSP6	0.6931471805599453	true	INDRA	false	interacts with
SRF	YWHAZ	0.0	true	INDRA	false	interacts with
SRF	HDAC4	2.8903717578961645	true	INDRA + NCI-PID	true	interacts with
SRF	CAMK2A	2.4849066497880004	true	INDRA	false	interacts with
SRF	CAMK4	1.0986122886681098	true	INDRA + NCI-PID	false	interacts with
SRF	NR3C1	0.0	false	INDRA	true	interacts with
SRF	UBE2I	0.0	false	INDRA	false	interacts with
SRF	GATA1	0.0	false	INDRA	true	interacts with
SRF	HDAC6	0.6931471805599453	false	INDRA	true	interacts with
SRF	HDAC3	0.0	false	INDRA	false	interacts with
SRF	NCOR2	2.0794415416798357	false	INDRA	false	interacts with
SRF	AR	2.302585092994046	true	INDRA	true	interacts with
SRF	CASP8	0.0	false	INDRA	false	interacts with
SRF	CTDSP1	0.0	false	INDRA	true	interacts with
SRF	CTNNB1	1.6094379124341003	false	INDRA	true	interacts with
SRF	FHL2	3.6375861597263857	true	INDRA + NCI-PID	true	interacts with
SRF	HNRNPA1	0.6931471805599453	true	INDRA	false	interacts with
SRF	KDM1A	1.3862943611198906	false	INDRA	false	interacts with
SRF	KDM3A	1.0986122886681098	false	INDRA	true	interacts with
SRF	NCOA6	1.9459101490553132	true	INDRA	true	interacts with
SRF	NKX3-1	3.1780538303479458	true	INDRA	false	interacts with
SRF	PELP1	0.6931471805599453	false	INDRA	false	interacts with
SRF	PIAS1	1.791759469228055	false	INDRA	false	interacts with
SRF	PRKDC	2.772588722239781	true	INDRA	false	interacts with
SRF	TGFB1I1	1.9459101490553132	true	INDRA	false	interacts with
SRF	SVIL	1.3862943611198906	true	INDRA	false	interacts with
SRF	TCF4	0.0	true	INDRA	false	interacts with
SRF	TGIF1	0.0	true	INDRA	false	interacts with
SRF	ACTA1	2.1972245773362196	false	INDRA	true	interacts with
SRF	CFL1	1.6094379124341003	false	INDRA	true	interacts with
SRF	DIAPH1	0.0	true	INDRA	false	interacts with
SRF	ROCK2	2.0794415416798357	true	INDRA	true	interacts with
SRF	CDKN1B	1.0986122886681098	false	INDRA	true	interacts with
SRF	LIMK1	3.58351893845611	true	INDRA	false	interacts with
SRF	EZR	0.6931471805599453	false	INDRA	true	interacts with
SRF	PTEN	2.995732273553991	true	INDRA	true	interacts with
SRF	MAP2K6	1.0986122886681098	false	INDRA	true	interacts with
SRF	PPP1R12A	1.6094379124341003	true	INDRA	false	interacts with
SRF	SCAI	1.0986122886681098	false	INDRA + NCI-PID	true	interacts with
SRF	VCL	2.3978952727983707	true	INDRA + NCI-PID	false	interacts with
SRF	CDC25B	0.0	false	INDRA	true	interacts with
SRF	MAPK14	1.0986122886681098	true	INDRA	false	interacts with
SRF	MAPKAPK2	3.58351893845611	true	INDRA	true	interacts with
SRF	MAPKAPK3	0.0	true	INDRA	false	interacts with
SRF	LSP1	0.6931471805599453	false	INDRA	true	interacts with
SRF	TCF3	0.0	false	INDRA	false	interacts with
SRF	ABL1	0.6931471805599453	false	INDRA	true	interacts with
SRF	ACTA2	3.258096538021482	true	INDRA + NCI-PID	true	interacts with
SRF	MYOCD	6.214608098422191	true	INDRA + NCI-PID	true	interacts with
SRF	Src Family Kinases	2.1972245773362196	false	INDRA	true	interacts with
SRF	PRKCE	1.791759469228055	false	INDRA	true	interacts with
SRF	MYC	1.0986122886681098	false	INDRA	true	interacts with
SRF	LRP1	1.6094379124341003	true	INDRA	false	interacts with
SRF	SIPA1	0.6931471805599453	true	INDRA	false	interacts with
SRF	RAP1A	0.0	false	INDRA	true	interacts with
SRF	STAT5B	1.3862943611198906	true	INDRA	false	interacts with
SRF	CRK	0.0	false	INDRA	true	interacts with
SRF	TAGLN	3.8918202981106265	true	INDRA + NCI-PID	true	interacts with
SRF	CSNK2A1	3.091042453358316	true	INDRA + NCI-PID	false	interacts with
SRF	RPS6KA1	2.0794415416798357	true	INDRA	false	interacts with
DUSP1	DUSP6	2.0794415416798357	true	INDRA	true	interacts with
DUSP1	STAT1	4.04305126783455	true	INDRA	true	interacts with
DUSP1	ZFP36	3.4011973816621555	true	INDRA	true	interacts with
DUSP1	SMAD1	1.0986122886681098	true	INDRA	false	interacts with
DUSP1	STAT3	1.0986122886681098	true	INDRA	false	interacts with
DUSP1	EGR1	2.6390573296152584	true	INDRA	false	interacts with
DUSP1	choline	0.0	false	INDRA	true	interacts with
DUSP1	FOXA1	0.0	true	INDRA	false	interacts with
DUSP1	TP53	3.5553480614894135	true	INDRA	true	interacts with
DUSP1	SP1	1.0986122886681098	true	INDRA	true	interacts with
DUSP1	ATF3	1.9459101490553132	true	INDRA	false	interacts with
DUSP1	CREBBP	0.6931471805599453	true	INDRA	false	interacts with
DUSP1	EP300	3.871201010907891	true	INDRA	true	interacts with
DUSP1	BCL2	1.9459101490553132	false	INDRA	true	interacts with
DUSP1	BCL6	0.6931471805599453	true	INDRA	false	interacts with
