index,Network,Performance,parent,InteractionType,GeneSet
6269,GM_predicted,18.38530530288002,GeneMANIA,Orthology,Performance_disgen
2060,GM_domain,18.3784982896488,GeneMANIA,Domain,Performance_disgen
4531,GM_physical,18.362881471029244,GeneMANIA,Physical,Performance_disgen
1528,GM_colocal,18.35233283854017,GeneMANIA,Colocalization,Performance_disgen
4934,GM_physical,18.35145977714656,GeneMANIA,Physical,Performance_disgen
6257,GM_predicted,18.343576445017867,GeneMANIA,Orthology,Performance_disgen
2330,GM_domain,18.33098395421658,GeneMANIA,Domain,Performance_disgen
3772,GM_pathway,18.33090457637832,GeneMANIA,Pathway,Performance_disgen
2119,GM_domain,18.3160735778344,GeneMANIA,Domain,Performance_disgen
5512,GM_predicted,18.3128471912663,GeneMANIA,Orthology,Performance_disgen
5704,GM_predicted,18.303463746245782,GeneMANIA,Orthology,Performance_disgen
1474,GM_colocal,18.294868547477947,GeneMANIA,Colocalization,Performance_disgen
1996,GM_domain,18.291766442355726,GeneMANIA,Domain,Performance_disgen
3907,GM_pathway,18.275638989984856,GeneMANIA,Pathway,Performance_disgen
1638,GM_colocal,18.27067035389136,GeneMANIA,Colocalization,Performance_disgen
6183,GM_predicted,18.24488954150365,GeneMANIA,Orthology,Performance_disgen
5960,GM_predicted,18.243224396443832,GeneMANIA,Orthology,Performance_disgen
5581,GM_predicted,18.24128812912092,GeneMANIA,Orthology,Performance_disgen
1067,GM_colocal,18.23622924334707,GeneMANIA,Colocalization,Performance_disgen
2000,GM_domain,18.21921765494428,GeneMANIA,Domain,Performance_disgen
5344,GM_physical,18.195175059373103,GeneMANIA,Physical,Performance_disgen
4675,GM_physical,18.18845609274712,GeneMANIA,Physical,Performance_disgen
2393,GM_domain,18.188364307954235,GeneMANIA,Domain,Performance_disgen
4325,GM_pathway,18.181863510310613,GeneMANIA,Pathway,Performance_disgen
1920,GM_domain,18.17844822128422,GeneMANIA,Domain,Performance_disgen
5496,GM_predicted,18.17648546242793,GeneMANIA,Orthology,Performance_disgen
4106,GM_pathway,18.1590338984218,GeneMANIA,Pathway,Performance_disgen
4649,GM_physical,18.143841568131748,GeneMANIA,Physical,Performance_disgen
1634,GM_colocal,18.141768735319086,GeneMANIA,Colocalization,Performance_disgen
4365,GM_pathway,18.140614032736163,GeneMANIA,Pathway,Performance_disgen
5497,GM_predicted,18.138777542240955,GeneMANIA,Orthology,Performance_disgen
4371,GM_pathway,18.109557013105444,GeneMANIA,Pathway,Performance_disgen
2483,GM_domain,18.10124494416113,GeneMANIA,Domain,Performance_disgen
5924,GM_predicted,18.101030550266486,GeneMANIA,Orthology,Performance_disgen
1951,GM_domain,18.0861946815012,GeneMANIA,Domain,Performance_disgen
4147,GM_pathway,18.07920115247892,GeneMANIA,Pathway,Performance_disgen
4699,GM_physical,18.062259332914728,GeneMANIA,Physical,Performance_disgen
4322,GM_pathway,18.05752498769407,GeneMANIA,Pathway,Performance_disgen
4309,GM_pathway,18.05322700504642,GeneMANIA,Pathway,Performance_disgen
2412,GM_domain,18.05145435552296,GeneMANIA,Domain,Performance_disgen
5799,GM_predicted,18.039035101868173,GeneMANIA,Orthology,Performance_disgen
5778,GM_predicted,18.02584368295353,GeneMANIA,Orthology,Performance_disgen
1856,GM_domain,18.01995046525035,GeneMANIA,Domain,Performance_disgen
6237,GM_predicted,18.003933787881238,GeneMANIA,Orthology,Performance_disgen
5003,GM_physical,17.996673113620055,GeneMANIA,Physical,Performance_disgen
1426,GM_colocal,17.991156427612214,GeneMANIA,Colocalization,Performance_disgen
5840,GM_predicted,17.98637308950892,GeneMANIA,Orthology,Performance_disgen
5292,GM_physical,17.94734688984205,GeneMANIA,Physical,Performance_disgen
4286,GM_pathway,17.943309663611775,GeneMANIA,Pathway,Performance_disgen
1679,GM_colocal,17.93885693971627,GeneMANIA,Colocalization,Performance_disgen
4320,GM_pathway,17.932160834153382,GeneMANIA,Pathway,Performance_disgen
4104,GM_pathway,17.917280099435892,GeneMANIA,Pathway,Performance_disgen
4791,GM_physical,17.902840155013852,GeneMANIA,Physical,Performance_disgen
6142,GM_predicted,17.895773577519382,GeneMANIA,Orthology,Performance_disgen
4636,GM_physical,17.895388210827743,GeneMANIA,Physical,Performance_disgen
3756,GM_pathway,17.868769404404915,GeneMANIA,Pathway,Performance_disgen
2454,GM_domain,17.862028770102643,GeneMANIA,Domain,Performance_disgen
3745,GM_pathway,17.857027553840375,GeneMANIA,Pathway,Performance_disgen
1857,GM_domain,17.851588458797732,GeneMANIA,Domain,Performance_disgen
4402,GM_pathway,17.834396387548995,GeneMANIA,Pathway,Performance_disgen
2598,GM_domain,17.82555555270896,GeneMANIA,Domain,Performance_disgen
1232,GM_colocal,17.824261553878223,GeneMANIA,Colocalization,Performance_disgen
5001,GM_physical,17.813626185560718,GeneMANIA,Physical,Performance_disgen
5668,GM_predicted,17.81161641117404,GeneMANIA,Orthology,Performance_disgen
4388,GM_pathway,17.803376097920825,GeneMANIA,Pathway,Performance_disgen
5674,GM_predicted,17.791297447844272,GeneMANIA,Orthology,Performance_disgen
2401,GM_domain,17.790490116474487,GeneMANIA,Domain,Performance_disgen
4030,GM_pathway,17.788132123033183,GeneMANIA,Pathway,Performance_disgen
2281,GM_domain,17.78695323386564,GeneMANIA,Domain,Performance_disgen
1277,GM_colocal,17.78362019812145,GeneMANIA,Colocalization,Performance_disgen
2616,GM_domain,17.772560588413718,GeneMANIA,Domain,Performance_disgen
5039,GM_physical,17.768855802094564,GeneMANIA,Physical,Performance_disgen
2104,GM_domain,17.768539278441203,GeneMANIA,Domain,Performance_disgen
4296,GM_pathway,17.76494509639682,GeneMANIA,Pathway,Performance_disgen
4651,GM_physical,17.76337703691122,GeneMANIA,Physical,Performance_disgen
5583,GM_predicted,17.760076557571757,GeneMANIA,Orthology,Performance_disgen
4163,GM_pathway,17.743086178777776,GeneMANIA,Pathway,Performance_disgen
1616,GM_colocal,17.7325410825793,GeneMANIA,Colocalization,Performance_disgen
1510,GM_colocal,17.728826947684265,GeneMANIA,Colocalization,Performance_disgen
1994,GM_domain,17.720974169598403,GeneMANIA,Domain,Performance_disgen
4596,GM_physical,17.717895685621194,GeneMANIA,Physical,Performance_disgen
2103,GM_domain,17.712426033351772,GeneMANIA,Domain,Performance_disgen
4258,GM_pathway,17.704194202516465,GeneMANIA,Pathway,Performance_disgen
4359,GM_pathway,17.68850426290437,GeneMANIA,Pathway,Performance_disgen
5650,GM_predicted,17.68740861707791,GeneMANIA,Orthology,Performance_disgen
1306,GM_colocal,17.685078385541118,GeneMANIA,Colocalization,Performance_disgen
4117,GM_pathway,17.667990458881594,GeneMANIA,Pathway,Performance_disgen
1533,GM_colocal,17.666657943024855,GeneMANIA,Colocalization,Performance_disgen
4157,GM_pathway,17.655855157087778,GeneMANIA,Pathway,Performance_disgen
5996,GM_predicted,17.644300144175393,GeneMANIA,Orthology,Performance_disgen
4100,GM_pathway,17.6337752152245,GeneMANIA,Pathway,Performance_disgen
5586,GM_predicted,17.631215091941602,GeneMANIA,Orthology,Performance_disgen
5338,GM_physical,17.609631757008124,GeneMANIA,Physical,Performance_disgen
4588,GM_physical,17.60678525491949,GeneMANIA,Physical,Performance_disgen
5461,GM_predicted,17.596892140938188,GeneMANIA,Orthology,Performance_disgen
4570,GM_physical,17.590473581157955,GeneMANIA,Physical,Performance_disgen
2566,GM_domain,17.582998226047412,GeneMANIA,Domain,Performance_disgen
4632,GM_physical,17.569956264814138,GeneMANIA,Physical,Performance_disgen
1541,GM_colocal,17.559962708193698,GeneMANIA,Colocalization,Performance_disgen
5090,GM_physical,17.553170454056488,GeneMANIA,Physical,Performance_disgen
5107,GM_physical,17.537789087809156,GeneMANIA,Physical,Performance_disgen
2437,GM_domain,17.535051877311652,GeneMANIA,Domain,Performance_disgen
1390,GM_colocal,17.52945607318882,GeneMANIA,Colocalization,Performance_disgen
5066,GM_physical,17.51661279536648,GeneMANIA,Physical,Performance_disgen
2020,GM_domain,17.515194180629877,GeneMANIA,Domain,Performance_disgen
6124,GM_predicted,17.511384063620852,GeneMANIA,Orthology,Performance_disgen
1619,GM_colocal,17.510895923831583,GeneMANIA,Colocalization,Performance_disgen
1805,GM_domain,17.506028582885644,GeneMANIA,Domain,Performance_disgen
6014,GM_predicted,17.503054486736314,GeneMANIA,Orthology,Performance_disgen
5396,GM_predicted,17.483506537046058,GeneMANIA,Orthology,Performance_disgen
6012,GM_predicted,17.470883586475626,GeneMANIA,Orthology,Performance_disgen
3955,GM_pathway,17.466276689429883,GeneMANIA,Pathway,Performance_disgen
2490,GM_domain,17.46002801005913,GeneMANIA,Domain,Performance_disgen
4920,GM_physical,17.45615173696092,GeneMANIA,Physical,Performance_disgen
6236,GM_predicted,17.43306415066293,GeneMANIA,Orthology,Performance_disgen
5070,GM_physical,17.43267984481004,GeneMANIA,Physical,Performance_disgen
4890,GM_physical,17.42657086784307,GeneMANIA,Physical,Performance_disgen
2211,GM_domain,17.42656230588522,GeneMANIA,Domain,Performance_disgen
2545,GM_domain,17.423402410477646,GeneMANIA,Domain,Performance_disgen
4907,GM_physical,17.417504156387743,GeneMANIA,Physical,Performance_disgen
1554,GM_colocal,17.41688152980051,GeneMANIA,Colocalization,Performance_disgen
6240,GM_predicted,17.411106615967995,GeneMANIA,Orthology,Performance_disgen
6010,GM_predicted,17.400253322769235,GeneMANIA,Orthology,Performance_disgen
2353,GM_domain,17.39689387720058,GeneMANIA,Domain,Performance_disgen
6098,GM_predicted,17.38038262774656,GeneMANIA,Orthology,Performance_disgen
6093,GM_predicted,17.37923219148397,GeneMANIA,Orthology,Performance_disgen
2500,GM_domain,17.363226056930213,GeneMANIA,Domain,Performance_disgen
1044,GM_colocal,17.358796693447374,GeneMANIA,Colocalization,Performance_disgen
5870,GM_predicted,17.34940233309295,GeneMANIA,Orthology,Performance_disgen
953,GM_colocal,17.339401416403334,GeneMANIA,Colocalization,Performance_disgen
5568,GM_predicted,17.336606259920124,GeneMANIA,Orthology,Performance_disgen
2132,GM_domain,17.33223801488235,GeneMANIA,Domain,Performance_disgen
4696,GM_physical,17.329444157851746,GeneMANIA,Physical,Performance_disgen
59,GM_coexp_97,17.324133390315453,GeneMANIA,Coexpression,Performance_disgen
4465,GM_pathway,17.32314315452854,GeneMANIA,Pathway,Performance_disgen
5727,GM_predicted,17.31540731956677,GeneMANIA,Orthology,Performance_disgen
5530,GM_predicted,17.31283472442373,GeneMANIA,Orthology,Performance_disgen
2417,GM_domain,17.302057510058283,GeneMANIA,Domain,Performance_disgen
4856,GM_physical,17.300411586279093,GeneMANIA,Physical,Performance_disgen
5214,GM_physical,17.295522352258878,GeneMANIA,Physical,Performance_disgen
1792,GM_colocal,17.280643862098387,GeneMANIA,Colocalization,Performance_disgen
5831,GM_predicted,17.27796631242955,GeneMANIA,Orthology,Performance_disgen
2514,GM_domain,17.27647178224108,GeneMANIA,Domain,Performance_disgen
2351,GM_domain,17.272966512688768,GeneMANIA,Domain,Performance_disgen
5841,GM_predicted,17.269734130497774,GeneMANIA,Orthology,Performance_disgen
2322,GM_domain,17.263760642654244,GeneMANIA,Domain,Performance_disgen
5629,GM_predicted,17.25350917511912,GeneMANIA,Orthology,Performance_disgen
3765,GM_pathway,17.249540899300577,GeneMANIA,Pathway,Performance_disgen
4373,GM_pathway,17.248202874280008,GeneMANIA,Pathway,Performance_disgen
2498,GM_domain,17.2306511126842,GeneMANIA,Domain,Performance_disgen
5977,GM_predicted,17.229398408476495,GeneMANIA,Orthology,Performance_disgen
4940,GM_physical,17.21894653592389,GeneMANIA,Physical,Performance_disgen
4124,GM_pathway,17.21292702591381,GeneMANIA,Pathway,Performance_disgen
4102,GM_pathway,17.20486907027828,GeneMANIA,Pathway,Performance_disgen
2130,GM_domain,17.19462565848374,GeneMANIA,Domain,Performance_disgen
6209,GM_predicted,17.191411803133835,GeneMANIA,Orthology,Performance_disgen
1708,GM_colocal,17.190054948196927,GeneMANIA,Colocalization,Performance_disgen
5536,GM_predicted,17.187241372665625,GeneMANIA,Orthology,Performance_disgen
4532,GM_physical,17.18533126757293,GeneMANIA,Physical,Performance_disgen
4998,GM_physical,17.173454102434878,GeneMANIA,Physical,Performance_disgen
1383,GM_colocal,17.170488450591364,GeneMANIA,Colocalization,Performance_disgen
922,GM_colocal,17.151878838188026,GeneMANIA,Colocalization,Performance_disgen
5200,GM_physical,17.15031983173458,GeneMANIA,Physical,Performance_disgen
3952,GM_pathway,17.141423214767023,GeneMANIA,Pathway,Performance_disgen
2873,GM_genetic_90,17.125760799166525,GeneMANIA,Genetic,Performance_disgen
1106,GM_colocal,17.10300195843043,GeneMANIA,Colocalization,Performance_disgen
1282,GM_colocal,17.10268403134019,GeneMANIA,Colocalization,Performance_disgen
4248,GM_pathway,17.101566576853685,GeneMANIA,Pathway,Performance_disgen
4103,GM_pathway,17.097720054860595,GeneMANIA,Pathway,Performance_disgen
1130,GM_colocal,17.09739652475085,GeneMANIA,Colocalization,Performance_disgen
1259,GM_colocal,17.09738183236542,GeneMANIA,Colocalization,Performance_disgen
4230,GM_pathway,17.077575312008097,GeneMANIA,Pathway,Performance_disgen
3789,GM_pathway,17.076822342682263,GeneMANIA,Pathway,Performance_disgen
1850,GM_domain,17.070920150042323,GeneMANIA,Domain,Performance_disgen
3705,GM_pathway,17.065839486331832,GeneMANIA,Pathway,Performance_disgen
5029,GM_physical,17.064586906264356,GeneMANIA,Physical,Performance_disgen
3948,GM_pathway,17.063883729599183,GeneMANIA,Pathway,Performance_disgen
6071,GM_predicted,17.058925646585276,GeneMANIA,Orthology,Performance_disgen
2091,GM_domain,17.054546722213388,GeneMANIA,Domain,Performance_disgen
5823,GM_predicted,17.049373382038215,GeneMANIA,Orthology,Performance_disgen
3686,GM_pathway,17.041160218443142,GeneMANIA,Pathway,Performance_disgen
3677,GM_pathway,17.03563262182988,GeneMANIA,Pathway,Performance_disgen
2115,GM_domain,17.027140921562438,GeneMANIA,Domain,Performance_disgen
4063,GM_pathway,17.0234305902356,GeneMANIA,Pathway,Performance_disgen
2587,GM_domain,17.019763566474094,GeneMANIA,Domain,Performance_disgen
4283,GM_pathway,17.014785493631166,GeneMANIA,Pathway,Performance_disgen
1711,GM_colocal,17.001418838723065,GeneMANIA,Colocalization,Performance_disgen
5826,GM_predicted,17.000421182712003,GeneMANIA,Orthology,Performance_disgen
5652,GM_predicted,16.994325134362548,GeneMANIA,Orthology,Performance_disgen
5540,GM_predicted,16.989460881877857,GeneMANIA,Orthology,Performance_disgen
2225,GM_domain,16.972578223588723,GeneMANIA,Domain,Performance_disgen
4591,GM_physical,16.968857351587,GeneMANIA,Physical,Performance_disgen
5072,GM_physical,16.954725247606063,GeneMANIA,Physical,Performance_disgen
6136,GM_predicted,16.954567650985524,GeneMANIA,Orthology,Performance_disgen
2445,GM_domain,16.954370833304232,GeneMANIA,Domain,Performance_disgen
1011,GM_colocal,16.95365179411366,GeneMANIA,Colocalization,Performance_disgen
2192,GM_domain,16.952665956052794,GeneMANIA,Domain,Performance_disgen
1152,GM_colocal,16.936207304795097,GeneMANIA,Colocalization,Performance_disgen
4943,GM_physical,16.92851243421585,GeneMANIA,Physical,Performance_disgen
5615,GM_predicted,16.926263302963676,GeneMANIA,Orthology,Performance_disgen
5574,GM_predicted,16.917686970278844,GeneMANIA,Orthology,Performance_disgen
1092,GM_colocal,16.917276779346704,GeneMANIA,Colocalization,Performance_disgen
4307,GM_pathway,16.916203309850054,GeneMANIA,Pathway,Performance_disgen
5362,GM_physical,16.91477757444941,GeneMANIA,Physical,Performance_disgen
6106,GM_predicted,16.912227059486707,GeneMANIA,Orthology,Performance_disgen
5499,GM_predicted,16.907480010677915,GeneMANIA,Orthology,Performance_disgen
1592,GM_colocal,16.906351123143235,GeneMANIA,Colocalization,Performance_disgen
1312,GM_colocal,16.891287319857312,GeneMANIA,Colocalization,Performance_disgen
2283,GM_domain,16.87195905830177,GeneMANIA,Domain,Performance_disgen
1227,GM_colocal,16.86453513241574,GeneMANIA,Colocalization,Performance_disgen
2408,GM_domain,16.859205905295383,GeneMANIA,Domain,Performance_disgen
6192,GM_predicted,16.849033743799154,GeneMANIA,Orthology,Performance_disgen
6052,GM_predicted,16.83263009227035,GeneMANIA,Orthology,Performance_disgen
1908,GM_domain,16.828217422987247,GeneMANIA,Domain,Performance_disgen
5181,GM_physical,16.826907232789335,GeneMANIA,Physical,Performance_disgen
4132,GM_pathway,16.81562815595713,GeneMANIA,Pathway,Performance_disgen
6072,GM_predicted,16.815435287409432,GeneMANIA,Orthology,Performance_disgen
1997,GM_domain,16.814817286969525,GeneMANIA,Domain,Performance_disgen
5550,GM_predicted,16.805113254671262,GeneMANIA,Orthology,Performance_disgen
6003,GM_predicted,16.796603362250334,GeneMANIA,Orthology,Performance_disgen
4590,GM_physical,16.79156629796623,GeneMANIA,Physical,Performance_disgen
879,GM_coexp_97,16.790702165671053,GeneMANIA,Coexpression,Performance_disgen
4229,GM_pathway,16.788167670048008,GeneMANIA,Pathway,Performance_disgen
2223,GM_domain,16.78488714800767,GeneMANIA,Domain,Performance_disgen
1286,GM_colocal,16.781891889822617,GeneMANIA,Colocalization,Performance_disgen
1961,GM_domain,16.78127914787102,GeneMANIA,Domain,Performance_disgen
5828,GM_predicted,16.77088110187119,GeneMANIA,Orthology,Performance_disgen
5684,GM_predicted,16.746730669984935,GeneMANIA,Orthology,Performance_disgen
6107,GM_predicted,16.74447713398173,GeneMANIA,Orthology,Performance_disgen
4914,GM_physical,16.74028165905663,GeneMANIA,Physical,Performance_disgen
5754,GM_predicted,16.73123265812626,GeneMANIA,Orthology,Performance_disgen
1507,GM_colocal,16.70688584936483,GeneMANIA,Colocalization,Performance_disgen
1988,GM_domain,16.703618160749063,GeneMANIA,Domain,Performance_disgen
4098,GM_pathway,16.69526186876196,GeneMANIA,Pathway,Performance_disgen
5795,GM_predicted,16.689482646884414,GeneMANIA,Orthology,Performance_disgen
1435,GM_colocal,16.67871433817496,GeneMANIA,Colocalization,Performance_disgen
1157,GM_colocal,16.66622205147288,GeneMANIA,Colocalization,Performance_disgen
4779,GM_physical,16.656897883546275,GeneMANIA,Physical,Performance_disgen
2058,GM_domain,16.640834390122944,GeneMANIA,Domain,Performance_disgen
2134,GM_domain,16.638741691470877,GeneMANIA,Domain,Performance_disgen
5957,GM_predicted,16.635526353328984,GeneMANIA,Orthology,Performance_disgen
2327,GM_domain,16.633167229886112,GeneMANIA,Domain,Performance_disgen
1651,GM_colocal,16.627141509346664,GeneMANIA,Colocalization,Performance_disgen
607,GM_coexp_97,16.604442729211783,GeneMANIA,Coexpression,Performance_disgen
5860,GM_predicted,16.600158766926583,GeneMANIA,Orthology,Performance_disgen
5756,GM_predicted,16.588504208602775,GeneMANIA,Orthology,Performance_disgen
5516,GM_predicted,16.58765742982588,GeneMANIA,Orthology,Performance_disgen
5262,GM_physical,16.58745250713608,GeneMANIA,Physical,Performance_disgen
2364,GM_domain,16.580705779897055,GeneMANIA,Domain,Performance_disgen
