NCBI Gene ID A	NCBI Gene ID B	Network/Network Coverage	Analysis Set	Model Number	pTM	ipTM	Model Confidence
6506	9045	Wan	Unreported	1	0.56	0.13	0.216
6506	9045	Wan	Unreported	2	0.54	0.13	0.212
6506	9045	Wan	Unreported	3	0.56	0.13	0.216
6506	9045	Wan	Unreported	4	0.57	0.15	0.234
11047	54859	Wan	Unreported	0	0.46	0.2	0.252
11047	54859	Wan	Unreported	1	0.46	0.21	0.26
11047	54859	Wan	Unreported	2	0.44	0.19	0.24
11047	54859	Wan	Unreported	3	0.49	0.44	0.45
11047	54859	Wan	Unreported	4	0.47	0.3	0.334
483	6141	Wan	Unreported	0	0.49	0.08	0.162
483	6141	Wan	Unreported	1	0.47	0.09	0.166
483	6141	Wan	Unreported	2	0.49	0.1	0.178
483	6141	Wan	Unreported	3	0.49	0.09	0.17
483	6141	Wan	Unreported	4	0.47	0.09	0.166
483	6130	Wan	Unreported	0	0.44	0.09	0.16
483	6130	Wan	Unreported	1	0.43	0.1	0.166
483	6130	Wan	Unreported	2	0.44	0.1	0.168
483	6130	Wan	Unreported	3	0.42	0.1	0.164
483	6130	Wan	Unreported	4	0.43	0.08	0.15
482	6144	Wan	Unreported	0	0.53	0.12	0.202
482	6144	Wan	Unreported	1	0.52	0.08	0.168
482	6144	Wan	Unreported	2	0.53	0.09	0.178
482	6144	Wan	Unreported	3	0.52	0.09	0.176
482	6144	Wan	Unreported	4	0.53	0.1	0.186
6134	6506	Wan	Unreported	0	0.55	0.19	0.262
6134	6506	Wan	Unreported	1	0.56	0.16	0.24
6134	6506	Wan	Unreported	2	0.54	0.14	0.22
6134	6506	Wan	Unreported	3	0.54	0.13	0.212
6134	6506	Wan	Unreported	4	0.53	0.14	0.218
482	6157	Wan	Unreported	0	0.55	0.11	0.198
482	6157	Wan	Unreported	1	0.54	0.09	0.18
482	6157	Wan	Unreported	2	0.55	0.11	0.198
482	6157	Wan	Unreported	3	0.55	0.09	0.182
482	6157	Wan	Unreported	4	0.55	0.09	0.182
6189	6506	Wan	Unreported	0	0.59	0.23	0.302
6189	6506	Wan	Unreported	1	0.58	0.19	0.268
6189	6506	Wan	Unreported	2	0.59	0.19	0.27
6189	6506	Wan	Unreported	3	0.56	0.15	0.232
6189	6506	Wan	Unreported	4	0.58	0.18	0.26
26091	57819	Wan	Unreported	0	0.76	0.22	0.328
26091	57819	Wan	Unreported	1	0.78	0.22	0.332
26091	57819	Wan	Unreported	2	0.79	0.32	0.414
26091	57819	Wan	Unreported	3	0.78	0.28	0.38
26091	57819	Wan	Unreported	4	0.76	0.22	0.328
6506	25873	Wan	Unreported	0	0.62	0.14	0.236
6506	25873	Wan	Unreported	1	0.62	0.15	0.244
6506	25873	Wan	Unreported	2	0.63	0.18	0.27
6506	25873	Wan	Unreported	3	0.61	0.13	0.226
6506	25873	Wan	Unreported	4	0.63	0.16	0.254
6152	23382	Wan	Unreported	0	0.57	0.15	0.234
6152	23382	Wan	Unreported	1	0.57	0.13	0.218
6152	23382	Wan	Unreported	2	0.59	0.12	0.214
6152	23382	Wan	Unreported	3	0.57	0.16	0.242
6152	23382	Wan	Unreported	4	0.57	0.12	0.21
6157	6506	Wan	Unreported	0	0.6	0.14	0.232
6157	6506	Wan	Unreported	1	0.59	0.16	0.246
6157	6506	Wan	Unreported	2	0.61	0.17	0.258
6157	6506	Wan	Unreported	3	0.59	0.12	0.214
6157	6506	Wan	Unreported	4	0.61	0.16	0.25
6119	10095	InnateDB	Unreported	0	0.71	0.17	0.278
6119	10095	InnateDB	Unreported	1	0.71	0.16	0.27
6119	10095	InnateDB	Unreported	2	0.7	0.14	0.252
6119	10095	InnateDB	Unreported	3	0.72	0.19	0.296
6119	10095	InnateDB	Unreported	4	0.73	0.24	0.338
7412	84790	InnateDB	Unreported	0	0.43	0.19	0.238
7412	84790	InnateDB	Unreported	1	0.42	0.18	0.228
7412	84790	InnateDB	Unreported	2	0.43	0.2	0.246
7412	84790	InnateDB	Unreported	3	0.43	0.2	0.246
7412	84790	InnateDB	Unreported	4	0.42	0.18	0.228
7412	8345	InnateDB	Unreported	0	0.39	0.17	0.214
7412	8345	InnateDB	Unreported	1	0.42	0.19	0.236
7412	8345	InnateDB	Unreported	2	0.41	0.18	0.226
7412	8345	InnateDB	Unreported	3	0.4	0.22	0.256
7412	8345	InnateDB	Unreported	4	0.38	0.18	0.22
6119	63910	InnateDB	Unreported	0	0.67	0.16	0.262
6119	63910	InnateDB	Unreported	1	0.68	0.17	0.272
6119	63910	InnateDB	Unreported	2	0.68	0.22	0.312
6119	63910	InnateDB	Unreported	3	0.69	0.19	0.29
6119	63910	InnateDB	Unreported	4	0.69	0.21	0.306
7323	118611	InnateDB	Unreported	0	0.26	0.33	0.316
7323	118611	InnateDB	Unreported	1	0.26	0.35	0.332
7323	118611	InnateDB	Unreported	2	0.25	0.28	0.274
7323	118611	InnateDB	Unreported	3	0.27	0.61	0.542
7323	118611	InnateDB	Unreported	4	0.26	0.57	0.508
7534	90956	InnateDB	Unreported	0	0.52	0.23	0.288
7534	90956	InnateDB	Unreported	1	0.51	0.23	0.286
7534	90956	InnateDB	Unreported	2	0.51	0.22	0.278
7534	90956	InnateDB	Unreported	3	0.51	0.2	0.262
7534	90956	InnateDB	Unreported	4	0.52	0.16	0.232
9476	10971	InnateDB	Unreported	0	0.59	0.26	0.326
9476	10971	InnateDB	Unreported	1	0.56	0.16	0.24
9476	10971	InnateDB	Unreported	2	0.54	0.17	0.244
9476	10971	InnateDB	Unreported	3	0.56	0.18	0.256
9476	10971	InnateDB	Unreported	4	0.63	0.37	0.422
3676	58496	InnateDB	Unreported	0	0.59	0.34	0.39
3676	58496	InnateDB	Unreported	1	0.56	0.28	0.336
3676	58496	InnateDB	Unreported	2	0.6	0.32	0.376
3676	58496	InnateDB	Unreported	3	0.6	0.31	0.368
3676	58496	InnateDB	Unreported	4	0.6	0.33	0.384
3066	3950	InnateDB	Unreported	0	0.67	0.37	0.43
3066	3950	InnateDB	Unreported	1	0.66	0.37	0.428
3066	3950	InnateDB	Unreported	2	0.63	0.19	0.278
3066	3950	InnateDB	Unreported	3	0.65	0.26	0.338
3066	3950	InnateDB	Unreported	4	0.66	0.31	0.38
6119	6455	InnateDB	Unreported	0	0.47	0.15	0.214
6119	6455	InnateDB	Unreported	1	0.49	0.14	0.21
6119	6455	InnateDB	Unreported	2	0.48	0.16	0.224
6119	6455	InnateDB	Unreported	3	0.49	0.14	0.21
6119	6455	InnateDB	Unreported	4	0.46	0.13	0.196
3676	8664	InnateDB	Unreported	0	0.52	0.22	0.28
3676	8664	InnateDB	Unreported	1	0.5	0.22	0.276
3676	8664	InnateDB	Unreported	2	0.5	0.22	0.276
3676	8664	InnateDB	Unreported	3	0.48	0.22	0.272
3676	8664	InnateDB	Unreported	4	0.49	0.21	0.266
1350	5934	InnateDB	Unreported	0	0.62	0.19	0.276
1350	5934	InnateDB	Unreported	1	0.62	0.21	0.292
1350	5934	InnateDB	Unreported	2	0.64	0.26	0.336
1350	5934	InnateDB	Unreported	3	0.62	0.21	0.292
1350	5934	InnateDB	Unreported	4	0.63	0.21	0.294
3676	6138	InnateDB	Unreported	0	0.57	0.33	0.378
3676	6138	InnateDB	Unreported	1	0.58	0.33	0.38
3676	6138	InnateDB	Unreported	2	0.61	0.44	0.474
3676	6138	InnateDB	Unreported	3	0.56	0.26	0.32
3676	6138	InnateDB	Unreported	4	0.55	0.2	0.27
975	51087	InnateDB	Unreported	0	0.25	0.11	0.138
975	51087	InnateDB	Unreported	1	0.27	0.14	0.166
975	51087	InnateDB	Unreported	2	0.26	0.14	0.164
975	51087	InnateDB	Unreported	3	0.25	0.12	0.146
975	51087	InnateDB	Unreported	4	0.27	0.15	0.174
80270	93185	InnateDB	Unreported	0	0.44	0.16	0.216
80270	93185	InnateDB	Unreported	1	0.44	0.19	0.24
80270	93185	InnateDB	Unreported	2	0.43	0.17	0.222
80270	93185	InnateDB	Unreported	3	0.44	0.14	0.2
80270	93185	InnateDB	Unreported	4	0.47	0.28	0.318
6117	10039	InnateDB	Unreported	0	0.42	0.17	0.22
6117	10039	InnateDB	Unreported	1	0.45	0.42	0.426
6117	10039	InnateDB	Unreported	2	0.38	0.16	0.204
6117	10039	InnateDB	Unreported	3	0.38	0.17	0.212
6117	10039	InnateDB	Unreported	4	0.45	0.19	0.242
23632	162655	InnateDB	Unreported	0	0.39	0.15	0.198
23632	162655	InnateDB	Unreported	1	0.39	0.19	0.23
23632	162655	InnateDB	Unreported	2	0.39	0.17	0.214
23632	162655	InnateDB	Unreported	3	0.39	0.17	0.214
23632	162655	InnateDB	Unreported	4	0.39	0.17	0.214
1655	3383	InnateDB	Unreported	0	0.48	0.43	0.44
1655	3383	InnateDB	Unreported	1	0.39	0.17	0.214
1655	3383	InnateDB	Unreported	2	0.38	0.17	0.212
1655	3383	InnateDB	Unreported	3	0.38	0.16	0.204
1655	3383	InnateDB	Unreported	4	0.38	0.18	0.22
3852	7412	InnateDB	Unreported	0	0.31	0.14	0.174
3852	7412	InnateDB	Unreported	1	0.33	0.15	0.186
3852	7412	InnateDB	Unreported	2	0.34	0.15	0.188
3852	7412	InnateDB	Unreported	3	0.34	0.14	0.18
3852	7412	InnateDB	Unreported	4	0.34	0.15	0.188
3676	6228	InnateDB	Unreported	0	0.6	0.37	0.416
3676	6228	InnateDB	Unreported	1	0.6	0.39	0.432
3676	6228	InnateDB	Unreported	2	0.62	0.38	0.428
3676	6228	InnateDB	Unreported	3	0.62	0.36	0.412
3676	6228	InnateDB	Unreported	4	0.63	0.37	0.422
4116	112802	InnateDB	Unreported	0	0.27	0.11	0.142
4116	112802	InnateDB	Unreported	1	0.29	0.37	0.354
4116	112802	InnateDB	Unreported	2	0.29	0.17	0.194
4116	112802	InnateDB	Unreported	3	0.29	0.32	0.314
4116	112802	InnateDB	Unreported	4	0.28	0.14	0.168
6733	84542	InnateDB	Unreported	0	0.39	0.2	0.238
6733	84542	InnateDB	Unreported	1	0.39	0.21	0.246
6733	84542	InnateDB	Unreported	2	0.38	0.21	0.244
6733	84542	InnateDB	Unreported	3	0.39	0.21	0.246
6733	84542	InnateDB	Unreported	4	0.39	0.2	0.238
6732	93517	InnateDB	Unreported	0	0.47	0.18	0.238
6732	93517	InnateDB	Unreported	1	0.46	0.19	0.244
6732	93517	InnateDB	Unreported	2	0.45	0.17	0.226
6732	93517	InnateDB	Unreported	3	0.47	0.21	0.262
6732	93517	InnateDB	Unreported	4	0.47	0.2	0.254
6732	55283	InnateDB	Unreported	0	0.42	0.14	0.196
6732	55283	InnateDB	Unreported	1	0.42	0.15	0.204
6732	55283	InnateDB	Unreported	2	0.42	0.13	0.188
6732	55283	InnateDB	Unreported	3	0.42	0.15	0.204
6732	55283	InnateDB	Unreported	4	0.42	0.18	0.228
6732	25901	InnateDB	Unreported	0	0.54	0.2	0.268
6732	25901	InnateDB	Unreported	1	0.54	0.21	0.276
6732	25901	InnateDB	Unreported	2	0.54	0.23	0.292
6732	25901	InnateDB	Unreported	3	0.54	0.17	0.244
6732	25901	InnateDB	Unreported	4	0.53	0.19	0.258
6732	10586	InnateDB	Unreported	0	0.47	0.38	0.398
6732	10586	InnateDB	Unreported	1	0.49	0.22	0.274
6732	10586	InnateDB	Unreported	2	0.48	0.23	0.28
6732	10586	InnateDB	Unreported	3	0.49	0.28	0.322
6732	10586	InnateDB	Unreported	4	0.47	0.19	0.246
90	84197	InnateDB	Unreported	0	0.44	0.17	0.224
90	84197	InnateDB	Unreported	1	0.42	0.15	0.204
90	84197	InnateDB	Unreported	2	0.41	0.13	0.186
90	84197	InnateDB	Unreported	3	0.43	0.16	0.214
90	84197	InnateDB	Unreported	4	0.42	0.14	0.196
22938	51434	InnateDB	Unreported	0	0.18	0.11	0.124
22938	51434	InnateDB	Unreported	1	0.16	0.12	0.128
22938	51434	InnateDB	Unreported	2	0.19	0.1	0.118
22938	51434	InnateDB	Unreported	3	0.18	0.1	0.116
22938	51434	InnateDB	Unreported	4	0.18	0.11	0.124
2335	6119	InnateDB	Unreported	0	0.46	0.13	0.196
2335	6119	InnateDB	Unreported	1	0.43	0.11	0.174
2335	6119	InnateDB	Unreported	2	0.47	0.12	0.19
2335	6119	InnateDB	Unreported	3	0.44	0.11	0.176
2335	6119	InnateDB	Unreported	4	0.47	0.17	0.23
6047	6119	InnateDB	Unreported	0	0.39	0.09	0.15
6047	6119	InnateDB	Unreported	1	0.39	0.09	0.15
6047	6119	InnateDB	Unreported	2	0.4	0.1	0.16
6047	6119	InnateDB	Unreported	3	0.39	0.08	0.142
6047	6119	InnateDB	Unreported	4	0.39	0.1	0.158
7412	8342	InnateDB	Unreported	0	0.41	0.17	0.218
7412	8342	InnateDB	Unreported	1	0.4	0.17	0.216
7412	8342	InnateDB	Unreported	2	0.39	0.19	0.23
7412	8342	InnateDB	Unreported	3	0.41	0.2	0.242
7412	8342	InnateDB	Unreported	4	0.42	0.25	0.284
3676	4632	InnateDB	Unreported	0	0.6	0.28	0.344
3676	4632	InnateDB	Unreported	1	0.6	0.29	0.352
3676	4632	InnateDB	Unreported	2	0.58	0.32	0.372
3676	4632	InnateDB	Unreported	3	0.57	0.29	0.346
3676	4632	InnateDB	Unreported	4	0.6	0.31	0.368
6117	63910	InnateDB	Unreported	0	0.43	0.15	0.206
6117	63910	InnateDB	Unreported	1	0.46	0.17	0.228
6117	63910	InnateDB	Unreported	2	0.44	0.15	0.208
6117	63910	InnateDB	Unreported	3	0.45	0.16	0.218
6117	63910	InnateDB	Unreported	4	0.42	0.15	0.204
8453	54813	InnateDB	Unreported	0	0.51	0.19	0.254
8453	54813	InnateDB	Unreported	1	0.49	0.18	0.242
8453	54813	InnateDB	Unreported	2	0.48	0.15	0.216
8453	54813	InnateDB	Unreported	3	0.49	0.15	0.218
8453	54813	InnateDB	Unreported	4	0.48	0.16	0.224
54	6119	InnateDB	Unreported	0	0.73	0.24	0.338
54	6119	InnateDB	Unreported	1	0.72	0.23	0.328
54	6119	InnateDB	Unreported	2	0.73	0.26	0.354
54	6119	InnateDB	Unreported	3	0.72	0.24	0.336
54	6119	InnateDB	Unreported	4	0.72	0.23	0.328
7013	9715	InnateDB	Unreported	0	0.37	0.36	0.362
7013	9715	InnateDB	Unreported	1	0.38	0.3	0.316
7013	9715	InnateDB	Unreported	2	0.38	0.48	0.46
7013	9715	InnateDB	Unreported	3	0.38	0.49	0.468
7013	9715	InnateDB	Unreported	4	0.37	0.43	0.418
6117	51100	InnateDB	Unreported	0	0.32	0.14	0.176
6117	51100	InnateDB	Unreported	1	0.32	0.16	0.192
6117	51100	InnateDB	Unreported	2	0.32	0.15	0.184
6117	51100	InnateDB	Unreported	3	0.32	0.14	0.176
6117	51100	InnateDB	Unreported	4	0.32	0.13	0.168
6132	112464	InnateDB	Unreported	0	0.37	0.1	0.154
6132	112464	InnateDB	Unreported	1	0.37	0.1	0.154
6132	112464	InnateDB	Unreported	2	0.37	0.1	0.154
6132	112464	InnateDB	Unreported	3	0.38	0.1	0.156
6132	112464	InnateDB	Unreported	4	0.37	0.1	0.154
6118	6455	InnateDB	Unreported	0	0.45	0.11	0.178
6118	6455	InnateDB	Unreported	1	0.43	0.12	0.182
6118	6455	InnateDB	Unreported	2	0.44	0.12	0.184
6118	6455	InnateDB	Unreported	3	0.44	0.13	0.192
6118	6455	InnateDB	Unreported	4	0.45	0.12	0.186
90	23682	InnateDB	Unreported	0	0.45	0.24	0.282
90	23682	InnateDB	Unreported	1	0.49	0.23	0.282
90	23682	InnateDB	Unreported	2	0.48	0.19	0.248
90	23682	InnateDB	Unreported	3	0.48	0.19	0.248
90	23682	InnateDB	Unreported	4	0.47	0.16	0.222
6122	112464	InnateDB	Unreported	0	0.58	0.4	0.436
6122	112464	InnateDB	Unreported	1	0.57	0.12	0.21
6122	112464	InnateDB	Unreported	2	0.55	0.12	0.206
6122	112464	InnateDB	Unreported	3	0.55	0.11	0.198
6122	112464	InnateDB	Unreported	4	0.55	0.11	0.198
3676	5917	InnateDB	Unreported	0	0.45	0.2	0.25
3676	5917	InnateDB	Unreported	1	0.45	0.19	0.242
3676	5917	InnateDB	Unreported	2	0.45	0.19	0.242
3676	5917	InnateDB	Unreported	3	0.45	0.19	0.242
3676	5917	InnateDB	Unreported	4	0.43	0.19	0.238
7412	8341	InnateDB	Unreported	0	0.4	0.16	0.208
7412	8341	InnateDB	Unreported	1	0.38	0.2	0.236
7412	8341	InnateDB	Unreported	2	0.42	0.24	0.276
7412	8341	InnateDB	Unreported	3	0.41	0.16	0.21
7412	8341	InnateDB	Unreported	4	0.41	0.19	0.234
408	6143	InnateDB	Unreported	0	0.33	0.12	0.162
408	6143	InnateDB	Unreported	1	0.32	0.09	0.136
408	6143	InnateDB	Unreported	2	0.32	0.14	0.176
408	6143	InnateDB	Unreported	3	0.31	0.07	0.118
408	6143	InnateDB	Unreported	4	0.31	0.07	0.118
3676	3852	InnateDB	Unreported	0	0.47	0.2	0.254
3676	3852	InnateDB	Unreported	1	0.48	0.2	0.256
3676	3852	InnateDB	Unreported	2	0.48	0.21	0.264
3676	3852	InnateDB	Unreported	3	0.5	0.2	0.26
3676	3852	InnateDB	Unreported	4	0.49	0.21	0.266
5691	7412	InnateDB	Unreported	0	0.37	0.14	0.186
5691	7412	InnateDB	Unreported	1	0.41	0.2	0.242
5691	7412	InnateDB	Unreported	2	0.41	0.25	0.282
5691	7412	InnateDB	Unreported	3	0.36	0.13	0.176
5691	7412	InnateDB	Unreported	4	0.37	0.17	0.21
6119	51100	InnateDB	Unreported	0	0.46	0.13	0.196
6119	51100	InnateDB	Unreported	1	0.58	0.59	0.588
6119	51100	InnateDB	Unreported	2	0.47	0.19	0.246
6119	51100	InnateDB	Unreported	3	0.48	0.24	0.288
6119	51100	InnateDB	Unreported	4	0.46	0.13	0.196
4149	494551	InnateDB	Unreported	0	0.51	0.22	0.278
4149	494551	InnateDB	Unreported	1	0.49	0.18	0.242
4149	494551	InnateDB	Unreported	2	0.49	0.14	0.21
4149	494551	InnateDB	Unreported	3	0.49	0.16	0.226
4149	494551	InnateDB	Unreported	4	0.5	0.26	0.308
4149	340273	InnateDB	Unreported	0	0.66	0.36	0.42
4149	340273	InnateDB	Unreported	1	0.65	0.24	0.322
4149	340273	InnateDB	Unreported	2	0.66	0.24	0.324
4149	340273	InnateDB	Unreported	3	0.67	0.35	0.414
4149	340273	InnateDB	Unreported	4	0.67	0.26	0.342
6132	112464	Havugimana	Unreported	0	0.37	0.1	0.154
6132	112464	Havugimana	Unreported	1	0.37	0.1	0.154
6132	112464	Havugimana	Unreported	2	0.37	0.1	0.154
6132	112464	Havugimana	Unreported	3	0.38	0.1	0.156
6132	112464	Havugimana	Unreported	4	0.37	0.1	0.154
6122	112464	Havugimana	Unreported	0	0.58	0.4	0.436
6122	112464	Havugimana	Unreported	1	0.57	0.12	0.21
6122	112464	Havugimana	Unreported	2	0.55	0.12	0.206
6122	112464	Havugimana	Unreported	3	0.55	0.11	0.198
6122	112464	Havugimana	Unreported	4	0.55	0.11	0.198
9374	9991	Havugimana	Unreported	0	0.39	0.14	0.19
9374	9991	Havugimana	Unreported	1	0.4	0.16	0.208
9374	9991	Havugimana	Unreported	2	0.4	0.15	0.2
9374	9991	Havugimana	Unreported	3	0.4	0.17	0.216
9374	9991	Havugimana	Unreported	4	0.39	0.15	0.198
9045	9374	Havugimana	Unreported	0	0.53	0.11	0.194
9045	9374	Havugimana	Unreported	1	0.54	0.11	0.196
9045	9374	Havugimana	Unreported	2	0.54	0.12	0.204
9045	9374	Havugimana	Unreported	3	0.55	0.12	0.206
9045	9374	Havugimana	Unreported	4	0.55	0.14	0.222
6144	29937	Havugimana	Unreported	0	0.4	0.33	0.344
6144	29937	Havugimana	Unreported	1	0.4	0.18	0.224
6144	29937	Havugimana	Unreported	2	0.39	0.32	0.334
6144	29937	Havugimana	Unreported	3	0.38	0.37	0.372
6144	29937	Havugimana	Unreported	4	0.39	0.37	0.374
1000	6189	Havugimana	Unreported	0	0.43	0.44	0.438
1000	6189	Havugimana	Unreported	1	0.44	0.27	0.304
1000	6189	Havugimana	Unreported	2	0.42	0.37	0.38
1000	6189	Havugimana	Unreported	3	0.43	0.26	0.294
1000	6189	Havugimana	Unreported	4	0.43	0.17	0.222
1000	6187	Havugimana	Unreported	0	0.41	0.19	0.234
1000	6187	Havugimana	Unreported	1	0.38	0.18	0.22
1000	6187	Havugimana	Unreported	2	0.42	0.19	0.236
1000	6187	Havugimana	Unreported	3	0.41	0.18	0.226
1000	6187	Havugimana	Unreported	4	0.42	0.19	0.236
5706	6280	Havugimana	Unreported	0	0.47	0.13	0.198
5706	6280	Havugimana	Unreported	1	0.49	0.11	0.186
5706	6280	Havugimana	Unreported	2	0.5	0.14	0.212
5706	6280	Havugimana	Unreported	3	0.48	0.11	0.184
5706	6280	Havugimana	Unreported	4	0.5	0.12	0.196
989	124245	Havugimana	Unreported	0	0.31	0.23	0.246
989	124245	Havugimana	Unreported	1	0.3	0.17	0.196
989	124245	Havugimana	Unreported	2	0.31	0.2	0.222
989	124245	Havugimana	Unreported	3	0.31	0.2	0.222
989	124245	Havugimana	Unreported	4	0.31	0.22	0.238
1000	6202	Havugimana	Unreported	0	0.43	0.26	0.294
1000	6202	Havugimana	Unreported	1	0.41	0.17	0.218
1000	6202	Havugimana	Unreported	2	0.39	0.16	0.206
1000	6202	Havugimana	Unreported	3	0.42	0.16	0.212
1000	6202	Havugimana	Unreported	4	0.42	0.16	0.212
9412	22870	Havugimana	Unreported	0	0.53	0.23	0.29
9412	22870	Havugimana	Unreported	1	0.54	0.26	0.316
9412	22870	Havugimana	Unreported	2	0.53	0.27	0.322
9412	22870	Havugimana	Unreported	3	0.53	0.23	0.29
9412	22870	Havugimana	Unreported	4	0.54	0.25	0.308
6161	9374	Havugimana	Unreported	0	0.63	0.15	0.246
6161	9374	Havugimana	Unreported	1	0.62	0.12	0.22
6161	9374	Havugimana	Unreported	2	0.63	0.13	0.23
6161	9374	Havugimana	Unreported	3	0.63	0.15	0.246
6161	9374	Havugimana	Unreported	4	0.63	0.14	0.238
4774	6129	Havugimana	Unreported	0	0.36	0.18	0.216
4774	6129	Havugimana	Unreported	1	0.36	0.22	0.248
4774	6129	Havugimana	Unreported	2	0.35	0.15	0.19
4774	6129	Havugimana	Unreported	3	0.37	0.19	0.226
4774	6129	Havugimana	Unreported	4	0.37	0.17	0.21
10534	84936	Havugimana	Unreported	0	0.2	0.16	0.168
10534	84936	Havugimana	Unreported	1	0.19	0.15	0.158
10534	84936	Havugimana	Unreported	2	0.2	0.14	0.152
10534	84936	Havugimana	Unreported	3	0.2	0.14	0.152
10534	84936	Havugimana	Unreported	4	0.2	0.14	0.152
64895	79665	Havugimana	Unreported	0	0.44	0.26	0.296
64895	79665	Havugimana	Unreported	1	0.46	0.44	0.444
64895	79665	Havugimana	Unreported	2	0.47	0.41	0.422
64895	79665	Havugimana	Unreported	3	0.46	0.2	0.252
64895	79665	Havugimana	Unreported	4	0.46	0.22	0.268
29941	54505	Havugimana	Unreported	0	0.47	0.21	0.262
29941	54505	Havugimana	Unreported	1	0.47	0.22	0.27
29941	54505	Havugimana	Unreported	2	0.48	0.22	0.272
29941	54505	Havugimana	Unreported	3	0.45	0.22	0.266
29941	54505	Havugimana	Unreported	4	0.46	0.22	0.268
4774	6135	Havugimana	Unreported	0	0.45	0.47	0.466
4774	6135	Havugimana	Unreported	1	0.47	0.49	0.486
4774	6135	Havugimana	Unreported	2	0.38	0.17	0.212
4774	6135	Havugimana	Unreported	3	0.4	0.21	0.248
4774	6135	Havugimana	Unreported	4	0.4	0.26	0.288
11075	140809	Havugimana	Unreported	0	0.35	0.14	0.182
11075	140809	Havugimana	Unreported	1	0.35	0.15	0.19
11075	140809	Havugimana	Unreported	2	0.36	0.13	0.176
11075	140809	Havugimana	Unreported	3	0.36	0.12	0.168
11075	140809	Havugimana	Unreported	4	0.36	0.14	0.184
5706	140809	Havugimana	Unreported	0	0.45	0.1	0.17
5706	140809	Havugimana	Unreported	1	0.48	0.12	0.192
5706	140809	Havugimana	Unreported	2	0.48	0.15	0.216
5706	140809	Havugimana	Unreported	3	0.48	0.14	0.208
5706	140809	Havugimana	Unreported	4	0.48	0.12	0.192
5695	8239	Havugimana	Unreported	0	0.56	0.17	0.248
5695	8239	Havugimana	Unreported	1	0.55	0.16	0.238
5695	8239	Havugimana	Unreported	2	0.56	0.19	0.264
5695	8239	Havugimana	Unreported	3	0.56	0.18	0.256
5695	8239	Havugimana	Unreported	4	0.54	0.16	0.236
6817	283237	Havugimana	Unreported	0	0.65	0.22	0.306
6817	283237	Havugimana	Unreported	1	0.64	0.22	0.304
6817	283237	Havugimana	Unreported	2	0.65	0.16	0.258
6817	283237	Havugimana	Unreported	3	0.64	0.15	0.248
6817	283237	Havugimana	Unreported	4	0.64	0.16	0.256
5717	55596	Havugimana	Unreported	0	0.39	0.2	0.238
5717	55596	Havugimana	Unreported	1	0.39	0.16	0.206
5717	55596	Havugimana	Unreported	2	0.39	0.17	0.214
5717	55596	Havugimana	Unreported	3	0.39	0.17	0.214
5717	55596	Havugimana	Unreported	4	0.38	0.18	0.22
6228	9374	Havugimana	Unreported	0	0.62	0.14	0.236
6228	9374	Havugimana	Unreported	1	0.62	0.14	0.236
6228	9374	Havugimana	Unreported	2	0.63	0.16	0.254
6228	9374	Havugimana	Unreported	3	0.62	0.13	0.228
6228	9374	Havugimana	Unreported	4	0.63	0.16	0.254
4774	6128	Havugimana	Unreported	0	0.34	0.16	0.196
4774	6128	Havugimana	Unreported	1	0.32	0.14	0.176
4774	6128	Havugimana	Unreported	2	0.36	0.21	0.24
4774	6128	Havugimana	Unreported	3	0.34	0.17	0.204
4774	6128	Havugimana	Unreported	4	0.33	0.13	0.17
6202	112464	Havugimana	Unreported	0	0.4	0.12	0.176
6202	112464	Havugimana	Unreported	1	0.4	0.1	0.16
6202	112464	Havugimana	Unreported	2	0.39	0.11	0.166
6202	112464	Havugimana	Unreported	3	0.39	0.13	0.182
6202	112464	Havugimana	Unreported	4	0.41	0.12	0.178
6130	9374	Havugimana	Unreported	0	0.52	0.14	0.216
6130	9374	Havugimana	Unreported	1	0.5	0.1	0.18
6130	9374	Havugimana	Unreported	2	0.5	0.13	0.204
6130	9374	Havugimana	Unreported	3	0.51	0.12	0.198
6130	9374	Havugimana	Unreported	4	0.51	0.14	0.214
4774	6147	Havugimana	Unreported	0	0.39	0.16	0.206
4774	6147	Havugimana	Unreported	1	0.38	0.15	0.196
4774	6147	Havugimana	Unreported	2	0.4	0.16	0.208
4774	6147	Havugimana	Unreported	3	0.39	0.17	0.214
4774	6147	Havugimana	Unreported	4	0.38	0.15	0.196
4774	6191	Havugimana	Unreported	0	0.39	0.25	0.278
4774	6191	Havugimana	Unreported	1	0.38	0.19	0.228
4774	6191	Havugimana	Unreported	2	0.36	0.16	0.2
4774	6191	Havugimana	Unreported	3	0.37	0.17	0.21
4774	6191	Havugimana	Unreported	4	0.37	0.17	0.21
4736	9374	Havugimana	Unreported	0	0.55	0.12	0.206
4736	9374	Havugimana	Unreported	1	0.54	0.11	0.196
4736	9374	Havugimana	Unreported	2	0.54	0.13	0.212
4736	9374	Havugimana	Unreported	3	0.54	0.11	0.196
4736	9374	Havugimana	Unreported	4	0.54	0.13	0.212
5691	55596	Havugimana	Unreported	0	0.32	0.78	0.688
5691	55596	Havugimana	Unreported	1	0.3	0.18	0.204
5691	55596	Havugimana	Unreported	2	0.31	0.35	0.342
5691	55596	Havugimana	Unreported	3	0.3	0.16	0.188
5691	55596	Havugimana	Unreported	4	0.3	0.15	0.18
372	4714	Havugimana	Unreported	0	0.4	0.11	0.168
