Entrez_A	Entrez_B	Score	ID
64978	79590	0.978230298	3713
2026	5223	0.978223198	3714
25873	6124	0.978202883	3715
11224	6122	0.978136571	3716
1977	1981	0.978011704	3717
6122	6164	0.978009185	3718
6124	6152	0.977977901	3719
6228	6230	0.977925832	3720
51121	6134	0.977912425	3721
26589	54148	0.977897211	3722
3921	6165	0.977894732	3723
10094	81873	0.977868674	3724
6160	6193	0.977866677	3725
3921	6160	0.977826406	3726
6181	6191	0.977720469	3728
2023	7086	0.977562736	3729
2280	7295	0.977381337	3730
11224	6223	0.977359959	3731
6122	6230	0.977290017	3732
10640	23233	0.977230553	3733
6207	6223	0.977200054	3734
11157	6634	0.977164258	3735
6160	6204	0.97701349	3736
6160	6175	0.976869302	3737
55037	7818	0.976738932	3738
6124	6204	0.976663786	3739
5685	5718	0.976522447	3740
6156	6208	0.976508853	3741
79180	8480	0.976357538	3742
23557	282991	0.976238353	3743
23107	28957	0.976081211	3745
6205	6206	0.975994163	3746
9525	9798	0.975993661	3747
6141	6231	0.975982457	3748
347733	6210	0.975973726	3749
3028	7430	0.975907286	3750
10213	5693	0.975853117	3751
5687	5704	0.97581225	3752
1650	7416	0.975804281	3753
5686	5707	0.975682989	3754
6133	6156	0.975569807	3755
3921	6168	0.975477511	3756
11224	3921	0.975411788	3757
6146	6169	0.975386854	3758
6152	6164	0.975339983	3759
6137	6164	0.975324575	3760
6188	6204	0.975324474	3761
6147	6207	0.975323959	3762
6146	9349	0.97520861	3763
521	539	0.975204427	3764
5688	5719	0.975086399	3765
6181	6222	0.975057105	3766
51031	7295	0.975000985	3767
4736	6128	0.974822067	3768
6222	6230	0.974821579	3769
10594	51362	0.974802385	3770
51639	83443	0.974798034	3771
11222	51253	0.974615205	3772
100526842	6210	0.974505493	3773
10213	5692	0.974447105	3774
5430	5437	0.974310272	3775
23450	51639	0.974174403	3776
3921	6144	0.974158082	3777
6206	6217	0.974136292	3778
6128	6176	0.974125202	3779
6205	9045	0.974104501	3780
3921	6133	0.974077231	3781
5693	5713	0.97406633	3782
387	396	0.974050671	3783
6152	6181	0.97398762	3784
6128	6134	0.973954758	3785
6191	6193	0.973695357	3786
5689	5718	0.973681156	3787
10001	400569	0.973670883	3788
2023	2597	0.973667326	3789
11128	5437	0.973600099	3790
6154	6230	0.973595079	3791
6130	6228	0.973569509	3792
230	23171	0.973544182	3793
6134	6222	0.973394931	3794
50813	51138	0.973346055	3795
2026	5230	0.973269814	3796
6156	6187	0.973206626	3797
6888	84076	0.973203101	3798
1152	57644	0.973150746	3799
160287	8801	0.973118922	3800
6125	6176	0.973049526	3801
6189	6224	0.972997814	3802
6152	6231	0.972916975	3803
51121	6130	0.972877364	3804
6191	6228	0.97276071	3805
25873	6122	0.972754524	3806
11128	5430	0.97262391	3807
6169	9349	0.972342214	3808
5682	5710	0.972258872	3809
6147	6155	0.972250868	3810
58477	6734	0.972002721	3811
6156	6176	0.971906191	3812
2171	3336	0.971701482	3813
3065	9112	0.971591193	3814
6176	6222	0.971544418	3815
6128	6181	0.971484441	3816
6156	6160	0.97147929	3817
5696	9861	0.97143527	3818
10412	23481	0.971430592	3819
6188	6230	0.971399512	3820
5868	7879	0.971368623	3821
10959	222068	0.971300285	3822
6124	6228	0.971165145	3823
23560	55299	0.971062335	3824
6164	6175	0.97105483	3825
6144	6169	0.971045883	3826
6138	6146	0.97098933	3827
51382	9296	0.9709813	3828
6143	6176	0.970974746	3829
25873	6143	0.970951204	3830
2027	5232	0.970943272	3831
7168	81	0.970867692	3832
2281	6647	0.970733889	3833
5693	56984	0.970539414	3834
6160	6230	0.970435301	3835
10096	10109	0.970418168	3836
5519	5527	0.970203408	3837
6143	6156	0.970177105	3838
55720	55781	0.969989601	3839
6157	6181	0.969964716	3840
4719	4722	0.969852142	3841
6164	6205	0.969827436	3842
25873	6187	0.969808584	3843
28973	64965	0.9697146	3844
25873	6224	0.969663365	3845
6156	6217	0.969634757	3846
6188	6231	0.969625587	3847
6181	6203	0.969566409	3848
10476	10632	0.969502224	3849
5562	5564	0.969350582	3850
6146	6175	0.96931158	3851
6144	6176	0.969204897	3852
10980	10987	0.969189618	3853
11127	22920	0.969148586	3854
6137	6204	0.969135751	3855
6122	6206	0.969090748	3856
6123	9045	0.968956654	3857
6204	6206	0.968910572	3858
5687	5714	0.968491569	3859
28973	56945	0.9684182	3860
5683	5710	0.968305652	3861
10476	521	0.968275529	3862
2023	51661	0.968203659	3863
11047	51377	0.968090374	3864
6156	6188	0.967857794	3865
5692	5701	0.967728096	3866
3921	9349	0.967609905	3867
10642	10644	0.96748946	3868
6189	6204	0.967488448	3869
10640	55770	0.967422198	3870
1736	2091	0.967374775	3871
6146	6208	0.967216326	3872
51116	56945	0.967079179	3873
25873	6204	0.966982055	3874
201595	84061	0.966979303	3875
6147	6223	0.966950998	3876
11224	51121	0.966867621	3877
5686	5701	0.966861887	3878
23168	54623	0.966834603	3879
6204	6222	0.966753996	3880
6137	6224	0.96651362	3881
25873	6130	0.966473227	3882
6124	6208	0.966433575	3883
2023	5223	0.966320816	3884
6129	6164	0.9662674	3885
6123	6217	0.965945685	3886
6144	6224	0.965873759	3887
5694	5701	0.965726471	3888
7169	88	0.965456147	3890
6155	6204	0.965416389	3891
28957	56945	0.965318836	3892
6181	6205	0.965302211	3893
6138	9045	0.96521113	3894
6138	6223	0.965055279	3895
4736	6231	0.965048335	3896
6205	6223	0.96503628	3897
6431	8683	0.965011182	3898
6125	6222	0.964992909	3899
25873	6193	0.964943291	3900
3921	6164	0.96486988	3901
5693	5709	0.964725013	3902
4736	6217	0.964699669	3903
2280	3336	0.963944636	3904
27341	6204	0.963734582	3905
396	998	0.96356353	3906
27341	6133	0.963493717	3907
6137	6230	0.963200906	3908
6147	6189	0.963159236	3909
5693	5717	0.963153809	3910
6176	9349	0.963132411	3911
5434	5435	0.9630777	3912
55037	56945	0.962985789	3913
6230	9349	0.962712294	3914
51082	5432	0.962637805	3915
6141	6146	0.962588062	3916
6169	6176	0.962583939	3917
10092	10094	0.962573054	3918
3476	5516	0.962551406	3919
6125	6224	0.962478832	3920
5693	5718	0.962478646	3921
7171	88	0.962350915	3922
51649	60488	0.9623085	3923
6144	9349	0.962243398	3924
23560	55759	0.962029463	3925
6175	6228	0.962022455	3926
3921	9045	0.961982636	3927
6160	6203	0.961820191	3928
10642	10643	0.961738545	3929
6130	6146	0.961657834	3930
6164	6202	0.961456931	3931
1173	162	0.961422765	3932
5356	56949	0.961269045	3933
203068	6210	0.961182906	3934
25873	6176	0.961148157	3935
5682	5709	0.961120104	3936
1819	51389	0.961061524	3937
25766	58517	0.960969265	3938
8454	9978	0.960936507	3939
6134	6160	0.96082272	3940
6176	6230	0.96078016	3941
6184	6746	0.960728546	3942
7170	88	0.960705313	3943
5862	6184	0.960671326	3944
6143	6146	0.960596502	3945
6206	6224	0.960402932	3946
2171	2281	0.960274081	3947
55131	8886	0.960042576	3948
55037	60488	0.959887803	3949
6141	6232	0.959876817	3950
6122	6231	0.959873742	3951
6125	6208	0.959780785	3952
3336	8407	0.959619959	3953
10412	23560	0.959559122	3954
6134	6181	0.959411783	3955
6134	6156	0.959225902	3956
5693	5719	0.959194087	3957
5687	5713	0.959192106	3958
6152	6176	0.959165383	3959
2023	2879	0.95912704	3960
6209	6232	0.958839971	3961
5869	7879	0.958793937	3962
1173	163	0.958732461	3963
6181	6201	0.958534645	3964
117246	23481	0.958342899	3965
6647	9104	0.958164078	3966
4831	5300	0.958079746	3967
6144	6206	0.9580377	3968
5695	5717	0.957900418	3969
27341	6201	0.957792851	3970
6122	6144	0.957572907	3971
6193	6206	0.957411438	3972
6132	6164	0.957365367	3973
23560	51602	0.957100078	3974
4736	6204	0.956830337	3975
11224	6158	0.956705236	3976
25873	6205	0.956366402	3977
51144	6184	0.956332271	3978
29114	7295	0.956209991	3979
6191	6204	0.956176533	3980
6205	6232	0.956129455	3981
23560	51154	0.956125198	3982
22929	35	0.955866581	3983
6146	6228	0.955831152	3984
6176	6189	0.955790499	3985
1977	8672	0.955770046	3986
6130	6169	0.955756201	3987
6147	9045	0.955745213	3988
6152	6154	0.955583356	3989
79612	8260	0.955546706	3990
7415	811	0.955396582	3991
6203	6223	0.955388863	3992
5562	5565	0.955282128	3993
10094	10109	0.955239809	3994
6147	6202	0.955093965	3995
55127	84135	0.954808067	3996
6176	6210	0.954543419	3997
160287	2108	0.954353284	3998
51116	55037	0.954326198	3999
10969	23481	0.954217775	4000
6124	6193	0.954151774	4001
5501	5510	0.954093402	4002
10134	7419	0.954031573	4003
100526842	6132	0.953957155	4004
5563	5564	0.95387812	4005
10213	5687	0.953786776	4006
51116	60488	0.953656581	4007
6146	6210	0.953639568	4008
6191	6231	0.953486633	4009
6147	6201	0.953422219	4010
6137	6176	0.953379004	4011
1537	4519	0.953149344	4012
7430	8407	0.953119207	4013
163	164	0.95302786	4014
3028	6876	0.952867305	4015
3921	6232	0.952814514	4016
10856	55929	0.952801479	4017
6147	6175	0.952773072	4018
27341	6175	0.952606615	4019
6146	6209	0.952233532	4020
6176	6231	0.951862784	4021
11224	6205	0.951703426	4022
6157	6176	0.951617201	4023
6160	6223	0.951393737	4024
6146	6189	0.951281181	4025
10528	11103	0.951120941	4026
1173	160	0.950952627	4027
6164	6176	0.950880511	4028
2023	7167	0.950860772	4029
28973	55037	0.950754047	4030
10094	79180	0.950714503	4031
6142	6223	0.950648121	4032
22930	25782	0.950646508	4033
51144	9524	0.950620215	4034
29925	51031	0.950365695	4035
4736	6164	0.950243201	4036
5869	6184	0.950109765	4037
6146	6206	0.950009756	4038
3419	7385	0.949881537	4039
11336	54536	0.949800709	4040
123169	23168	0.949794175	4041
6124	6155	0.949625442	4042
6134	6154	0.94949862	4043
5878	7879	0.948574118	4044
5694	5709	0.948539606	4045
5430	5434	0.948500431	4046
3094	7295	0.948497668	4047
10594	5356	0.948477571	4048
5432	5435	0.948461639	4049
80335	8480	0.948354319	4050
6204	9349	0.948286221	4051
6201	6224	0.9481847	4052
6122	6228	0.948154284	4053
6168	6231	0.948116841	4054
6224	6231	0.947899593	4055
226	8407	0.947374167	4056
6176	6188	0.947321461	4057
6146	6222	0.94718368	4059
27341	6152	0.947176287	4060
5685	5709	0.947000321	4061
6181	6210	0.946935476	4062
6146	6181	0.946740768	4063
25873	6206	0.946409838	4064
6142	6232	0.946280717	4065
54536	55770	0.946076138	4066
5696	5707	0.946063161	4067
6188	6206	0.945522917	4068
51602	8886	0.945509473	4069
55973	7416	0.945509436	4070
27183	9798	0.945484244	4071
6164	6232	0.945454978	4072
6138	6164	0.945424276	4073
2027	3094	0.945321922	4074
6134	6176	0.944799392	4075
23560	4839	0.944647273	4076
6146	6188	0.9445551	4077
2597	5230	0.944552354	4078
6204	6208	0.944219918	4079
7169	87	0.944199054	4080
3094	6876	0.944070495	4081
51121	6164	0.943945333	4082
6632	6634	0.943634668	4083
117246	6731	0.943572103	4084
6181	6230	0.943447523	4085
25824	7001	0.943300828	4086
3066	9219	0.943058148	4087
10213	5696	0.94300455	4088
6146	6202	0.942916499	4089
29979	9203	0.942798029	4090
6165	6224	0.942654045	4091
6154	6193	0.942604812	4092
25873	6228	0.942421401	4093
6499	9652	0.942203992	4094
56945	60488	0.942187324	4095
6223	9045	0.942077666	4096
55226	8886	0.941808155	4097
1398	1793	0.941692001	4098
6156	6181	0.941681777	4099
6205	6230	0.941602834	4100
2091	4809	0.941542431	4101
6181	6228	0.941173444	4102
6142	6146	0.941109957	4103
56902	705	0.941041814	4104
10409	26135	0.940801571	4105
6130	6231	0.940776997	4106
4719	4729	0.940521402	4107
6647	7295	0.940339874	4108
143471	5705	0.940307205	4109
6176	6208	0.940214481	4110
2597	5224	0.940147619	4111
23521	6146	0.94011931	4112
25885	55703	0.940029957	4113
54623	6749	0.939814547	4114
149371	55770	0.938914581	4115
4535	4722	0.938480023	4116
6134	6204	0.938290942	4117
6124	6206	0.937678768	4118
51116	51649	0.937588427	4119
6144	6231	0.937550589	4120
5685	5714	0.937372092	4121
6146	6160	0.937335316	4122
7170	81	0.937284926	4123
6217	6224	0.937071289	4124
6138	6232	0.936943404	4125
6633	6634	0.936759914	4126
100526842	6209	0.936578738	4127
29093	51069	0.936514808	4128
6164	6207	0.93571598	4129
7168	88	0.935333957	4130
54107	8467	0.935181445	4131
5431	5434	0.935166473	4132
6164	6169	0.935085936	4133
7879	9230	0.934832841	4134
2108	8801	0.934800163	4135
6146	6191	0.934664392	4136
201595	6184	0.934576387	4137
6147	6169	0.934409431	4138
54107	54108	0.934385841	4139
6134	6155	0.933876162	4140
230	51477	0.933820855	4141
10946	23450	0.933760495	4142
203068	7277	0.933724144	4143
6144	6204	0.933334784	4144
6146	6168	0.933321762	4145
23560	9933	0.933240443	4146
6164	6231	0.933033085	4147
6175	6232	0.932993939	4148
2767	2782	0.932966951	4149
29978	9203	0.932590623	4150
51362	56949	0.932433217	4151
26610	55250	0.932344169	4152
5516	5519	0.932278698	4153
5683	5713	0.932228894	4154
7135	7168	0.932032505	4155
6184	7184	0.931894081	4156
342538	51477	0.931821769	4157
6189	6231	0.931441618	4158
6147	6168	0.93118864	4159
27341	6193	0.930804245	4160
10728	5954	0.930570088	4161
6132	6146	0.930109787	4162
10452	7419	0.930048511	4163
6146	6224	0.929452124	4164
6147	6176	0.928875873	4165
5686	5709	0.928677667	4166
6222	6231	0.928409167	4167
143471	5708	0.928040496	4168
8675	8775	0.927594916	4169
10134	7417	0.927591147	4170
7135	7169	0.927431991	4171
6181	6193	0.927269842	4172
3476	5515	0.927042327	4173
6125	6223	0.927016379	4174
5422	5557	0.926992127	4175
1653	51637	0.926696443	4176
6231	9349	0.926660339	4177
11047	5702	0.926251102	4178
6133	6181	0.926127755	4179
25873	6147	0.926069661	4180
23481	51154	0.925450894	4181
7171	81	0.925428605	4182
23560	26155	0.925238855	4183
5931	8520	0.925106812	4184
10134	7416	0.924722109	4185
2800	55775	0.924718343	4186
25873	6223	0.92428671	4187
5928	8520	0.924285571	4188
80155	8260	0.92366965	4189
11128	51082	0.923140506	4190
6632	6636	0.923072077	4191
5434	55703	0.922711075	4192
6154	6164	0.922221092	4193
6146	6157	0.921757053	4194
51690	6635	0.920939074	4195
25873	6138	0.920417385	4196
5868	6184	0.92025342	4197
2280	5300	0.919816792	4198
6125	6164	0.919760355	4199
7184	7385	0.919649273	4200
7168	87	0.919531917	4201
6122	6204	0.919394808	4202
6164	6228	0.919200917	4203
29927	9524	0.919184313	4204
10632	515	0.918557913	4205
11103	1736	0.918429129	4206
5878	6184	0.918128738	4207
226	51477	0.918060215	4208
5432	5437	0.918039377	4209
6134	6206	0.917622234	4210
6125	6161	0.916845329	4211
122553	27095	0.916842518	4212
11128	84172	0.916696785	4213
128989	6647	0.916185818	4214
2873	51138	0.915931332	4215
6194	6232	0.915883863	4216
6223	6231	0.915852582	4217
6152	6204	0.91579532	4218
6147	6181	0.915787714	4219
23168	9646	0.915714374	4220
57511	83548	0.915541362	4221
3094	7086	0.91506483	4222
100526842	6161	0.91501334	4223
29979	9202	0.914707059	4224
5689	5710	0.914192041	4225
6184	6748	0.914176608	4226
11224	6232	0.91408991	4227
6134	6231	0.914064019	4228
3939	8801	0.914050348	4229
5518	5527	0.913859466	4230
5684	9861	0.91376579	4231
51639	90324	0.913694997	4232
4722	4728	0.913586933	4233
5414	55752	0.913448493	4234
10282	8775	0.91310228	4235
6146	6193	0.912703493	4236
5687	5706	0.912503077	4237
6181	6188	0.912334058	4238
6122	6223	0.912028798	4239
8801	8802	0.912012297	4240
55775	7415	0.911914128	4241
1176	8943	0.911854138	4242
5684	5709	0.911792877	4243
6169	6223	0.911592042	4244
2091	55651	0.911538481	4245
8661	8666	0.911455982	4246
5687	5710	0.911423628	4247
5515	5528	0.910995277	4248
3336	6876	0.910671598	4249
6748	7385	0.910617764	4250
6217	6230	0.910076942	4251
6132	6152	0.909638788	4252
6134	9045	0.909559324	4253
6164	6217	0.909281356	4254
6137	6147	0.90919749	4255
6201	9349	0.909171591	4256
10606	158	0.908983571	4257
22938	51340	0.908581362	4258
6122	6146	0.908558016	4259
6123	6144	0.908381109	4260
6133	6146	0.908298517	4261
1173	161	0.908100504	4262
2281	3094	0.907896769	4263
5034	7184	0.907511563	4264
10213	5683	0.907439928	4265
5695	9861	0.907119881	4266
2023	7295	0.906868072	4267
6210	6223	0.906823537	4268
5694	5717	0.906641561	4269
51477	7430	0.906609015	4270
3376	9521	0.906583965	4271
6123	6231	0.906377507	4272
6143	6161	0.90610898	4273
2091	23481	0.906059822	4274
5684	5719	0.905821705	4275
6147	6164	0.905797232	4276
51762	7879	0.905648803	4277
6146	6154	0.905541181	4278
10939	5245	0.905356929	4279
23481	26354	0.904659729	4280
10383	6210	0.904125133	4281
5515	5519	0.903756248	4282
8546	8943	0.903548858	4283
51340	51362	0.902919311	4284
160287	375	0.902627188	4286
10539	112858	0.902161294	4287
11047	5704	0.901958206	4288
7170	87	0.901887872	4289
3921	6224	0.901831986	4290
100526842	6188	0.901664857	4291
11128	9533	0.901551078	4292
6203	6232	0.900792094	4293
5687	5701	0.900776434	4294
10289	8666	0.89927685	4296
375	378	0.899224068	4297
25839	83548	0.899037248	4298
6152	6223	0.898968217	4299
5878	7385	0.898778151	4300
7385	9524	0.898713597	4301
476	483	0.898688911	4302
6122	6158	0.898649914	4303
55929	8607	0.898294432	4304
6161	6210	0.897512674	4305
3065	5928	0.896340856	4306
6137	6146	0.896252024	4307
6160	6224	0.896038441	4308
6158	6164	0.89595512	4309
6134	6224	0.895608497	4311
509	515	0.895464944	4312
5034	7430	0.895372774	4313
3843	55705	0.894478179	4314
5685	5710	0.894242613	4315
2108	375	0.894145742	4316
23560	57062	0.894118445	4317
25879	9136	0.893862655	4318
1650	9524	0.893540592	4319
6146	9045	0.893119895	4320
10197	5686	0.893105501	4321
6223	6230	0.893014063	4322
2170	2280	0.892918695	4323
81876	9230	0.89257051	4324
3065	57504	0.892433435	4325
6147	6217	0.892402199	4326
5695	5707	0.891990325	4327
3308	3313	0.891452566	4328
6389	6391	0.891199307	4329
6204	6223	0.891142339	4330
6181	6217	0.89001845	4331
10094	829	0.889705423	4332
506	7385	0.889605293	4333
34	7385	0.889483654	4334
23450	6627	0.888667367	4335
3065	9219	0.88843655	4336
5696	5713	0.88710442	4337
6146	6187	0.887062231	4338
6181	6224	0.886851425	4339
6187	6201	0.886815595	4340
10594	51340	0.886802371	4341
4218	7879	0.886689305	4342
2108	3939	0.886315968	4343
4839	64318	0.885707494	4344
3066	9112	0.885658265	4345
5696	5700	0.885413677	4346
25873	6231	0.885215124	4347
4363	55161	0.884973141	4348
29093	79590	0.884825945	4349
55759	64318	0.88443806	4350
4535	4719	0.883896842	4351
55131	84365	0.883889154	4352
6134	6223	0.882993165	4353
151987	5531	0.882752838	4354
6146	6201	0.8819051	4355
100526842	6122	0.881591079	4356
6232	9349	0.88139817	4357
51069	63875	0.881355471	4358
389	396	0.880849169	4359
6144	6181	0.880549998	4360
10594	22938	0.880134783	4361
2026	7295	0.879837041	4362
27339	9129	0.877621818	4363
11224	6146	0.877463655	4364
6146	6231	0.87692152	4365
400569	9282	0.876547231	4366
7086	811	0.876185847	4367
5861	9230	0.876149768	4368
1781	83657	0.876019319	4369
10383	113457	0.875893137	4370
5685	5711	0.87556022	4371
2805	8544	0.8749561	4372
10963	3312	0.87461611	4373
22938	27339	0.874112997	4374
54107	6594	0.873349548	4375
23212	84154	0.873176557	4376
10808	10963	0.872699062	4377
5684	5717	0.872658021	4378
6125	6230	0.871886986	4379
10476	498	0.871833911	4380
22938	51362	0.871648027	4381
6129	6146	0.871183908	4382
5356	57461	0.871107166	4383
1327	7416	0.870634506	4384
6185	7385	0.870543221	4385
4839	84365	0.870465015	4386
5688	5717	0.870351048	4387
23560	54606	0.870004557	4388
2281	5300	0.86998615	4389
84365	8886	0.86936914	4390
1495	1499	0.867630509	4391
23481	51388	0.867628102	4392
5516	5528	0.867615807	4393
1650	84061	0.866863261	4394
4535	4729	0.8666193	4395
1072	6647	0.865954522	4396
54606	8886	0.865003359	4397
140801	6136	0.864726581	4398
11047	5682	0.864368683	4399
10969	23212	0.864354536	4400
4519	7386	0.864158565	4401
1213	6184	0.863634511	4402
10963	3308	0.862898857	4403
5434	84172	0.862534512	4404
5435	5437	0.862412287	4405
283742	51637	0.862372925	4406
22824	3313	0.861998853	4407
55660	58517	0.861964046	4408
2027	7167	0.861454478	4409
5434	5441	0.861453575	4410
5687	5717	0.861171489	4411
29114	3336	0.86113031	4412
4736	6232	0.861047218	4413
6132	6232	0.860954832	4414
23171	50	0.86068652	4415
158	2618	0.860275515	4416
6144	6158	0.860099277	4417
6204	6230	0.859795703	4418
5245	55973	0.859544718	4419
6128	6146	0.859525228	4420
27257	27258	0.859129004	4421
6133	6223	0.859057618	4422
4839	8886	0.858187741	4423
1938	8407	0.85812527	4424
10979	8301	0.858081242	4425
10452	7417	0.857978115	4426
23398	51	0.8579778	4427
2171	2280	0.856941945	4428
6132	6138	0.856569757	4429
8883	9039	0.856237397	4430
1159	23171	0.856100389	4431
6146	6203	0.855743768	4432
3028	8407	0.855412658	4433
11080	3312	0.855264011	4434
6158	9349	0.854670243	4435
3066	57504	0.853647492	4436
10412	84365	0.853264401	4437
